slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
top-padel-club-budapest,Top Padel Club ,2026-09-09,Wednesday,7,True,100.0,100.0,100.0,87.5,0.0,87.5,0.0,35.0,0.0
premier-padel-park,Premier Padel Park,2026-09-09,Wednesday,4,True,86.0,86.0,97.5,50.0,7.0,50.0,7.0,20.0,0.5
padel-garden-budapest,Padel Garden Budapest,2026-09-09,Wednesday,3,True,58.3,58.3,63.3,36.0,15.0,36.0,15.0,15.0,5.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-09,Wednesday,4,True,57.6,57.6,67.5,46.0,19.5,46.0,19.5,20.0,6.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-09,Wednesday,4,True,52.2,52.2,97.5,46.0,22.0,46.0,22.0,20.0,0.5
future-padel-fot,Future Padel Fót,2026-09-09,Wednesday,1,True,52.0,52.0,80.0,12.5,6.0,12.5,6.0,5.0,1.0
buda-padel,BUDAPADEL,2026-09-09,Wednesday,4,True,44.4,48.0,77.5,54.0,30.0,50.0,26.0,20.0,4.5
zenith-padel-club,Zenith Padel Club,2026-09-09,Wednesday,3,True,48.0,48.0,96.7,37.5,19.5,37.5,19.5,15.0,0.5
duna-padel,DUNA PADEL,2026-09-09,Wednesday,4,True,46.0,46.0,70.0,50.0,27.0,50.0,27.0,20.0,6.0
budapest-padel,Budapest Padel,2026-09-09,Wednesday,8,True,40.0,40.0,72.5,100.0,60.0,100.0,60.0,40.0,11.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-09,Wednesday,4,True,37.0,40.0,52.5,54.0,34.0,50.0,30.0,20.0,9.5
padel-king-savoya,Padel King Savoya,2026-09-09,Wednesday,6,True,34.0,34.0,70.0,75.0,49.5,75.0,49.5,30.0,9.0
grand-slam-padel,Grand Slam Padel,2026-09-09,Wednesday,3,True,31.9,31.9,73.3,34.5,23.5,34.5,23.5,15.0,4.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-09,Wednesday,4,True,26.1,26.1,52.5,46.0,34.0,46.0,34.0,20.0,9.5
new-padel-club,New Padel Club,2026-09-09,Wednesday,2,True,23.1,24.0,50.0,26.0,20.0,25.0,19.0,10.0,5.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-09,Wednesday,1,True,8.0,8.0,0.0,12.5,11.5,12.5,11.5,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-09,Wednesday,3,False,,,,40.5,0.0,37.5,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-09,Wednesday,2,False,,,,27.0,0.0,25.0,0.0,10.0,0.0
top-padel-club-budapest,Top Padel Club ,2026-09-10,Thursday,7,True,100.0,100.0,100.0,112.0,0.0,112.0,0.0,35.0,0.0
premier-padel-park,Premier Padel Park,2026-09-10,Thursday,4,True,90.6,90.6,90.0,64.0,6.0,64.0,6.0,20.0,2.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-10,Thursday,4,True,42.5,42.5,90.0,60.0,34.5,60.0,34.5,20.0,2.0
padel-king-savoya,Padel King Savoya,2026-09-10,Thursday,6,True,39.6,39.6,76.7,96.0,58.0,96.0,58.0,30.0,7.0
buda-padel,BUDAPADEL,2026-09-10,Thursday,4,True,25.5,38.3,77.5,96.0,71.5,64.0,39.5,20.0,4.5
padel-garden-budapest,Padel Garden Budapest,2026-09-10,Thursday,3,True,37.0,37.0,80.0,40.5,25.5,40.5,25.5,15.0,3.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-10,Thursday,4,True,34.2,34.2,15.0,60.0,39.5,60.0,39.5,20.0,17.0
duna-padel,DUNA PADEL,2026-09-10,Thursday,4,True,32.0,32.0,60.0,64.0,43.5,64.0,43.5,20.0,8.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-10,Thursday,4,True,29.5,29.5,52.5,56.0,39.5,56.0,39.5,20.0,9.5
zenith-padel-club,Zenith Padel Club,2026-09-10,Thursday,3,True,27.5,29.2,60.0,51.0,37.0,48.0,34.0,15.0,6.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-10,Thursday,4,True,22.4,26.6,65.0,76.0,59.0,64.0,47.0,20.0,7.0
budapest-padel,Budapest Padel,2026-09-10,Thursday,8,True,24.6,24.6,45.0,120.0,90.5,120.0,90.5,40.0,22.0
grand-slam-padel,Grand Slam Padel,2026-09-10,Thursday,3,True,17.9,17.9,50.0,42.0,34.5,42.0,34.5,15.0,7.5
new-padel-club,New Padel Club,2026-09-10,Thursday,2,True,6.4,9.4,20.0,47.0,44.0,32.0,29.0,10.0,8.0
future-padel-fot,Future Padel Fót,2026-09-10,Thursday,1,True,6.2,6.2,0.0,16.0,15.0,16.0,15.0,5.0,5.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-10,Thursday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-10,Thursday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-10,Thursday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
top-padel-club-budapest,Top Padel Club ,2026-09-11,Friday,7,True,100.0,100.0,100.0,112.0,0.0,112.0,0.0,35.0,0.0
premier-padel-park,Premier Padel Park,2026-09-11,Friday,4,True,78.1,78.1,80.0,64.0,14.0,64.0,14.0,20.0,4.0
