slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-15,Tuesday,4,True,100.0,100.0,100.0,16.0,0.0,16.0,0.0,16.0,0.0
grand-slam-padel,Grand Slam Padel,2026-09-15,Tuesday,3,True,100.0,100.0,100.0,12.0,0.0,12.0,0.0,12.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-15,Tuesday,3,True,100.0,100.0,100.0,18.0,0.0,15.0,0.0,12.0,0.0
duna-padel,DUNA PADEL,2026-09-15,Tuesday,4,True,90.0,90.0,87.5,20.0,2.0,20.0,2.0,16.0,2.0
padel-garden-budapest,Padel Garden Budapest,2026-09-15,Tuesday,3,True,88.9,88.9,91.7,13.5,1.5,13.5,1.5,12.0,1.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-15,Tuesday,4,True,75.0,75.0,75.0,16.0,4.0,16.0,4.0,16.0,4.0
new-padel-club,New Padel Club,2026-09-15,Tuesday,2,True,68.2,75.0,87.5,11.0,3.5,10.0,2.5,8.0,1.0
zenith-padel-club,Zenith Padel Club,2026-09-15,Tuesday,3,True,73.3,73.3,91.7,15.0,4.0,15.0,4.0,12.0,1.0
premier-padel-park,Premier Padel Park,2026-09-15,Tuesday,4,True,72.5,72.5,90.6,20.0,5.5,20.0,5.5,16.0,1.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-15,Tuesday,4,True,68.8,68.8,68.8,16.0,5.0,16.0,5.0,16.0,5.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-15,Tuesday,4,True,50.0,55.0,68.8,24.0,12.0,20.0,9.0,16.0,5.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-15,Tuesday,1,True,40.0,40.0,25.0,5.0,3.0,5.0,3.0,4.0,3.0
future-padel-fot,Future Padel Fót,2026-09-15,Tuesday,1,True,20.0,20.0,0.0,5.0,4.0,5.0,4.0,4.0,4.0
musketas-padel,Musketas Padel ,2026-09-15,Tuesday,2,False,,,,12.0,0.0,10.0,0.0,8.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-16,Wednesday,3,True,100.0,100.0,100.0,72.0,0.0,48.0,0.0,15.0,0.0
premier-padel-park,Premier Padel Park,2026-09-16,Wednesday,4,True,71.1,71.1,92.5,64.0,18.5,64.0,18.5,20.0,1.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-16,Wednesday,4,True,57.5,57.5,70.0,60.0,25.5,60.0,25.5,20.0,6.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-16,Wednesday,4,True,50.8,50.8,95.0,60.0,29.5,60.0,29.5,20.0,1.0
padel-garden-budapest,Padel Garden Budapest,2026-09-16,Wednesday,3,True,46.9,46.9,76.7,40.5,21.5,40.5,21.5,15.0,3.5
grand-slam-padel,Grand Slam Padel,2026-09-16,Wednesday,3,True,36.9,36.9,80.0,42.0,26.5,42.0,26.5,15.0,3.0
duna-padel,DUNA PADEL,2026-09-16,Wednesday,4,True,35.9,35.9,52.5,64.0,41.0,64.0,41.0,20.0,9.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-16,Wednesday,4,True,29.6,35.2,57.5,76.0,53.5,64.0,41.5,20.0,8.5
zenith-padel-club,Zenith Padel Club,2026-09-16,Wednesday,3,True,32.4,34.4,63.3,51.0,34.5,48.0,31.5,15.0,5.5
new-padel-club,New Padel Club,2026-09-16,Wednesday,2,True,22.3,32.8,55.0,47.0,36.5,32.0,21.5,10.0,4.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-16,Wednesday,4,True,31.2,31.2,50.0,56.0,38.5,56.0,38.5,20.0,10.0
future-padel-fot,Future Padel Fót,2026-09-16,Wednesday,1,True,31.2,31.2,80.0,16.0,11.0,16.0,11.0,5.0,1.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-16,Wednesday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
musketas-padel,Musketas Padel ,2026-09-16,Wednesday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-17,Thursday,3,True,100.0,100.0,100.0,72.0,0.0,48.0,0.0,15.0,0.0
premier-padel-park,Premier Padel Park,2026-09-17,Thursday,4,True,80.5,80.5,90.0,64.0,12.5,64.0,12.5,20.0,2.0
buda-padel,BUDAPADEL,2026-09-17,Thursday,4,True,32.3,48.4,82.5,96.0,65.0,64.0,33.0,20.0,3.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-17,Thursday,4,True,45.0,45.0,32.5,60.0,33.0,60.0,33.0,20.0,13.5
padel-king-savoya,Padel King Savoya,2026-09-17,Thursday,6,True,39.6,39.6,75.0,96.0,58.0,96.0,58.0,30.0,7.5
new-padel-club,New Padel Club,2026-09-17,Thursday,2,True,26.6,39.1,75.0,47.0,34.5,32.0,19.5,10.0,2.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-17,Thursday,4,True,35.0,35.0,85.0,60.0,39.0,60.0,39.0,20.0,3.0
top-padel-club-budapest,Top Padel Club ,2026-09-17,Thursday,7,True,33.5,33.5,54.3,112.0,74.5,112.0,74.5,35.0,16.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-17,Thursday,4,True,33.0,33.0,65.0,56.0,37.5,56.0,37.5,20.0,7.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-17,Thursday,4,True,28.9,32.8,72.5,76.0,54.0,64.0,43.0,20.0,5.5
padel-garden-budapest,Padel Garden Budapest,2026-09-17,Thursday,3,True,32.1,32.1,60.0,40.5,27.5,40.5,27.5,15.0,6.0
budapest-padel,Budapest Padel,2026-09-17,Thursday,8,True,30.0,30.0,73.8,120.0,84.0,120.0,84.0,40.0,10.5
zenith-padel-club,Zenith Padel Club,2026-09-17,Thursday,3,True,27.5,29.2,66.7,51.0,37.0,48.0,34.0,15.0,5.0
grand-slam-padel,Grand Slam Padel,2026-09-17,Thursday,3,True,21.4,21.4,50.0,42.0,33.0,42.0,33.0,15.0,7.5
duna-padel,DUNA PADEL,2026-09-17,Thursday,4,True,18.0,18.0,45.0,64.0,52.5,64.0,52.5,20.0,11.0
future-padel-fot,Future Padel Fót,2026-09-17,Thursday,1,True,15.6,15.6,30.0,16.0,13.5,16.0,13.5,5.0,3.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-17,Thursday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
musketas-padel,Musketas Padel ,2026-09-17,Thursday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-18,Friday,3,True,100.0,100.0,100.0,72.0,0.0,48.0,0.0,15.0,0.0
premier-padel-park,Premier Padel Park,2026-09-18,Friday,4,True,68.8,68.8,65.0,64.0,20.0,64.0,20.0,20.0,7.0
top-padel-club-budapest,Top Padel Club ,2026-09-18,Friday,7,True,43.8,43.8,35.7,112.0,63.0,112.0,63.0,35.0,22.5
