slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
padel-garden-budapest,Padel Garden Budapest,2026-08-24,Monday,3,True,100.0,100.0,,1.5,0.0,1.5,0.0,0.0,0.0
future-padel-fot,Future Padel Fót,2026-08-24,Monday,1,True,100.0,100.0,,1.0,0.0,1.0,0.0,0.0,0.0
panorama-padel-budapest,Panorama Padel Budapest,2026-08-24,Monday,1,True,100.0,100.0,,1.0,0.0,1.0,0.0,0.0,0.0
buda-padel,BUDAPADEL,2026-08-24,Monday,4,True,50.0,75.0,,8.0,4.0,4.0,1.0,0.0,0.0
premier-padel-park,Premier Padel Park,2026-08-24,Monday,4,True,75.0,75.0,,4.0,1.0,4.0,1.0,0.0,0.0
padel-king-savoya,Padel King Savoya,2026-08-24,Monday,6,True,50.0,50.0,,6.0,3.0,6.0,3.0,0.0,0.0
budapest-padel,Budapest Padel,2026-08-24,Monday,8,True,50.0,50.0,,8.0,4.0,8.0,4.0,0.0,0.0
new-padel-club,New Padel Club,2026-08-24,Monday,2,True,33.3,50.0,,3.0,2.0,2.0,1.0,0.0,0.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-08-24,Monday,4,True,18.8,37.5,,8.0,6.5,4.0,2.5,0.0,0.0
zenith-padel-club,Zenith Padel Club,2026-08-24,Monday,3,True,33.3,33.3,,3.0,2.0,3.0,2.0,0.0,0.0
duna-padel,DUNA PADEL,2026-08-24,Monday,4,True,0.0,0.0,,4.0,4.0,4.0,4.0,0.0,0.0
top-padel-club-budapest,Top Padel Club ,2026-08-24,Monday,4,False,,,,4.0,0.0,4.0,0.0,0.0,0.0
musketas-padel,Musketas Padel ,2026-08-24,Monday,2,False,,,,4.0,0.0,2.0,0.0,0.0,0.0
premier-padel-park,Premier Padel Park,2026-08-25,Tuesday,4,True,74.2,74.2,97.5,64.0,16.5,64.0,16.5,20.0,0.5
duna-padel,DUNA PADEL,2026-08-25,Tuesday,4,True,56.2,56.2,77.5,64.0,28.0,64.0,28.0,20.0,4.5
buda-padel,BUDAPADEL,2026-08-25,Tuesday,4,True,37.0,55.5,100.0,96.0,60.5,64.0,28.5,20.0,0.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-08-25,Tuesday,4,True,52.5,52.5,90.0,60.0,28.5,60.0,28.5,20.0,2.0
grand-slam-padel,Grand Slam Padel,2026-08-25,Tuesday,3,True,47.6,47.6,60.0,42.0,22.0,42.0,22.0,15.0,6.0
new-padel-club,New Padel Club,2026-08-25,Tuesday,2,True,30.9,45.3,80.0,47.0,32.5,32.0,17.5,10.0,2.0
flow-padel-ujpest,Flow Padel Újpest,2026-08-25,Tuesday,4,True,42.5,42.5,47.5,60.0,34.5,60.0,34.5,20.0,10.5
padel-king-savoya,Padel King Savoya,2026-08-25,Tuesday,6,True,39.6,39.6,61.7,96.0,58.0,96.0,58.0,30.0,11.5
premier-padel-nagyret,Premier Padel Nagyret,2026-08-25,Tuesday,4,True,38.4,38.4,52.5,56.0,34.5,56.0,34.5,20.0,9.5
budapest-padel,Budapest Padel,2026-08-25,Tuesday,8,True,35.0,35.0,70.0,120.0,78.0,120.0,78.0,40.0,12.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-08-25,Tuesday,4,True,26.3,31.2,40.0,76.0,56.0,64.0,44.0,20.0,12.0
zenith-padel-club,Zenith Padel Club,2026-08-25,Tuesday,3,True,29.4,31.2,66.7,51.0,36.0,48.0,33.0,15.0,5.0
padel-garden-budapest,Padel Garden Budapest,2026-08-25,Tuesday,3,True,28.0,28.0,63.3,46.5,33.5,46.5,33.5,15.0,5.5
future-padel-fot,Future Padel Fót,2026-08-25,Tuesday,1,True,15.6,15.6,30.0,16.0,13.5,16.0,13.5,5.0,3.5
panorama-padel-budapest,Panorama Padel Budapest,2026-08-25,Tuesday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
top-padel-club-budapest,Top Padel Club ,2026-08-25,Tuesday,4,False,,,,64.0,0.0,64.0,0.0,20.0,0.0
musketas-padel,Musketas Padel ,2026-08-25,Tuesday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-08-26,Wednesday,4,True,80.5,80.5,82.5,64.0,12.5,64.0,12.5,20.0,3.5
grand-slam-padel,Grand Slam Padel,2026-08-26,Wednesday,3,True,54.8,54.8,70.0,42.0,19.0,42.0,19.0,15.0,4.5
buda-padel,BUDAPADEL,2026-08-26,Wednesday,4,True,28.6,43.0,92.5,96.0,68.5,64.0,36.5,20.0,1.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-08-26,Wednesday,4,True,40.8,40.8,90.0,60.0,35.5,60.0,35.5,20.0,2.0
flow-padel-ujpest,Flow Padel Újpest,2026-08-26,Wednesday,4,True,38.3,38.3,42.5,60.0,37.0,60.0,37.0,20.0,11.5
budapest-padel,Budapest Padel,2026-08-26,Wednesday,8,True,37.9,37.9,76.2,120.0,74.5,120.0,74.5,40.0,9.5
padel-garden-budapest,Padel Garden Budapest,2026-08-26,Wednesday,3,True,35.5,35.5,80.0,46.5,30.0,46.5,30.0,15.0,3.0
premier-padel-nagyret,Premier Padel Nagyret,2026-08-26,Wednesday,4,True,31.2,31.2,45.0,56.0,38.5,56.0,38.5,20.0,11.0
duna-padel,DUNA PADEL,2026-08-26,Wednesday,4,True,27.3,27.3,47.5,64.0,46.5,64.0,46.5,20.0,10.5
future-padel-fot,Future Padel Fót,2026-08-26,Wednesday,1,True,25.0,25.0,60.0,16.0,12.0,16.0,12.0,5.0,2.0
padel-king-savoya,Padel King Savoya,2026-08-26,Wednesday,6,True,24.0,24.0,56.7,96.0,73.0,96.0,73.0,30.0,13.0
zenith-padel-club,Zenith Padel Club,2026-08-26,Wednesday,3,True,21.6,22.9,43.3,51.0,40.0,48.0,37.0,15.0,8.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-08-26,Wednesday,4,True,18.4,20.3,32.5,76.0,62.0,64.0,51.0,20.0,13.5
new-padel-club,New Padel Club,2026-08-26,Wednesday,2,True,5.3,7.8,15.0,47.0,44.5,32.0,29.5,10.0,8.5
panorama-padel-budapest,Panorama Padel Budapest,2026-08-26,Wednesday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
top-padel-club-budapest,Top Padel Club ,2026-08-26,Wednesday,4,False,,,,64.0,0.0,64.0,0.0,20.0,0.0
musketas-padel,Musketas Padel ,2026-08-26,Wednesday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-08-27,Thursday,4,True,76.6,76.6,80.0,64.0,15.0,64.0,15.0,20.0,4.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-08-27,Thursday,4,True,38.3,38.3,82.5,60.0,37.0,60.0,37.0,20.0,3.5
buda-padel,BUDAPADEL,2026-08-27,Thursday,4,True,23.4,35.2,75.0,96.0,73.5,64.0,41.5,20.0,5.0
future-padel-fot,Future Padel Fót,2026-08-27,Thursday,1,True,31.2,31.2,40.0,16.0,11.0,16.0,11.0,5.0,3.0
grand-slam-padel,Grand Slam Padel,2026-08-27,Thursday,3,True,31.0,31.0,20.0,42.0,29.0,42.0,29.0,15.0,12.0
premier-padel-nagyret,Premier Padel Nagyret,2026-08-27,Thursday,4,True,30.4,30.4,35.0,56.0,39.0,56.0,39.0,20.0,13.0
padel-garden-budapest,Padel Garden Budapest,2026-08-27,Thursday,3,True,25.8,25.8,46.7,46.5,34.5,46.5,34.5,15.0,8.0
budapest-padel,Budapest Padel,2026-08-27,Thursday,8,True,25.4,25.4,47.5,120.0,89.5,120.0,89.5,40.0,21.0
duna-padel,DUNA PADEL,2026-08-27,Thursday,4,True,24.2,24.2,40.0,64.0,48.5,64.0,48.5,20.0,12.0
padel-king-savoya,Padel King Savoya,2026-08-27,Thursday,6,True,21.4,21.4,43.3,96.0,75.5,96.0,75.5,30.0,17.0
flow-padel-ujpest,Flow Padel Újpest,2026-08-27,Thursday,4,True,19.2,19.2,10.0,60.0,48.5,60.0,48.5,20.0,18.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-08-27,Thursday,4,True,15.8,18.8,35.0,76.0,64.0,64.0,52.0,20.0,13.0
new-padel-club,New Padel Club,2026-08-27,Thursday,2,True,11.7,17.2,35.0,47.0,41.5,32.0,26.5,10.0,6.5
zenith-padel-club,Zenith Padel Club,2026-08-27,Thursday,3,True,6.9,7.3,23.3,51.0,47.5,48.0,44.5,15.0,11.5
panorama-padel-budapest,Panorama Padel Budapest,2026-08-27,Thursday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
top-padel-club-budapest,Top Padel Club ,2026-08-27,Thursday,4,False,,,,64.0,0.0,64.0,0.0,20.0,0.0
musketas-padel,Musketas Padel ,2026-08-27,Thursday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-08-28,Friday,4,True,74.2,74.2,72.5,64.0,16.5,64.0,16.5,20.0,5.5
duna-padel,DUNA PADEL,2026-08-28,Friday,4,True,43.8,43.8,32.5,64.0,36.0,64.0,36.0,20.0,13.5
padel-garden-budapest,Padel Garden Budapest,2026-08-28,Friday,3,True,37.6,37.6,80.0,46.5,29.0,46.5,29.0,15.0,3.0
grand-slam-padel,Grand Slam Padel,2026-08-28,Friday,3,True,27.4,27.4,0.0,42.0,30.5,42.0,30.5,15.0,15.0
flow-padel-ujpest,Flow Padel Újpest,2026-08-28,Friday,4,True,18.3,18.3,10.0,60.0,49.0,60.0,49.0,20.0,18.0
budapest-padel,Budapest Padel,2026-08-28,Friday,8,True,17.9,17.9,26.2,120.0,98.5,120.0,98.5,40.0,29.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-08-28,Friday,4,True,15.8,15.8,37.5,60.0,50.5,60.0,50.5,20.0,12.5
buda-padel,BUDAPADEL,2026-08-28,Friday,4,True,9.4,14.1,25.0,96.0,87.0,64.0,55.0,20.0,15.0
