slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
future-padel-fot,Future Padel Fót,2026-09-23,Wednesday,1,True,100.0,100.0,100.0,5.5,0.0,5.5,0.0,4.5,0.0
premier-padel-park,Premier Padel Park,2026-09-23,Wednesday,4,True,95.5,95.5,100.0,22.0,1.0,22.0,1.0,18.0,0.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-23,Wednesday,4,True,94.4,94.4,94.4,18.0,1.0,18.0,1.0,18.0,1.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-23,Wednesday,4,True,91.7,91.7,91.7,18.0,1.5,18.0,1.5,18.0,1.5
top-padel-club-budapest,Top Padel Club ,2026-09-23,Wednesday,7,True,87.0,87.0,93.7,38.5,5.0,38.5,5.0,31.5,2.0
buda-padel,BUDAPADEL,2026-09-23,Wednesday,4,True,73.1,86.4,100.0,26.0,7.0,22.0,3.0,18.0,0.0
padel-garden-budapest,Padel Garden Budapest,2026-09-23,Wednesday,3,True,83.3,83.3,88.9,15.0,2.5,15.0,2.5,13.5,1.5
zenith-padel-club,Zenith Padel Club,2026-09-23,Wednesday,3,True,81.8,81.8,100.0,16.5,3.0,16.5,3.0,13.5,0.0
duna-padel,DUNA PADEL,2026-09-23,Wednesday,4,True,79.5,79.5,91.7,22.0,4.5,22.0,4.5,18.0,1.5
grand-slam-padel,Grand Slam Padel,2026-09-23,Wednesday,3,True,77.8,77.8,77.8,13.5,3.0,13.5,3.0,13.5,3.0
budapest-padel,Budapest Padel,2026-09-23,Wednesday,8,True,77.3,77.3,91.7,44.0,10.0,44.0,10.0,36.0,3.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-23,Wednesday,4,True,63.5,70.5,75.0,26.0,9.5,22.0,6.5,18.0,4.5
padel-king-savoya,Padel King Savoya,2026-09-23,Wednesday,6,True,68.2,68.2,83.3,33.0,10.5,33.0,10.5,27.0,4.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-23,Wednesday,4,True,66.7,66.7,66.7,18.0,6.0,18.0,6.0,18.0,6.0
new-padel-club,New Padel Club,2026-09-23,Wednesday,2,True,45.8,50.0,61.1,12.0,6.5,11.0,5.5,9.0,3.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-23,Wednesday,1,True,18.2,18.2,0.0,5.5,4.5,5.5,4.5,4.5,4.5
padel-bros-budapest,Padel Bros Budapest,2026-09-23,Wednesday,3,False,,,,19.5,0.0,16.5,0.0,13.5,0.0
musketas-padel,Musketas Padel ,2026-09-23,Wednesday,2,False,,,,13.0,0.0,11.0,0.0,9.0,0.0
premier-padel-park,Premier Padel Park,2026-09-24,Thursday,4,True,75.0,75.0,97.5,64.0,16.0,64.0,16.0,20.0,0.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-24,Thursday,4,True,56.7,56.7,70.0,60.0,26.0,60.0,26.0,20.0,6.0
new-padel-club,New Padel Club,2026-09-24,Thursday,2,True,38.3,56.2,90.0,47.0,29.0,32.0,14.0,10.0,1.0
buda-padel,BUDAPADEL,2026-09-24,Thursday,4,True,36.5,52.3,97.5,96.0,61.0,64.0,30.5,20.0,0.5
top-padel-club-budapest,Top Padel Club ,2026-09-24,Thursday,7,True,49.6,49.6,67.1,112.0,56.5,112.0,56.5,35.0,11.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-24,Thursday,4,True,35.5,40.6,72.5,76.0,49.0,64.0,38.0,20.0,5.5
padel-king-savoya,Padel King Savoya,2026-09-24,Thursday,6,True,39.6,39.6,76.7,96.0,58.0,96.0,58.0,30.0,7.0
budapest-padel,Budapest Padel,2026-09-24,Thursday,8,True,34.2,34.2,73.8,120.0,79.0,120.0,79.0,40.0,10.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-24,Thursday,4,True,33.9,33.9,50.0,56.0,37.0,56.0,37.0,20.0,10.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-24,Thursday,4,True,32.5,32.5,75.0,60.0,40.5,60.0,40.5,20.0,5.0
future-padel-fot,Future Padel Fót,2026-09-24,Thursday,1,True,31.2,31.2,40.0,16.0,11.0,16.0,11.0,5.0,3.0
padel-garden-budapest,Padel Garden Budapest,2026-09-24,Thursday,3,True,29.6,29.6,70.0,40.5,28.5,40.5,28.5,15.0,4.5
zenith-padel-club,Zenith Padel Club,2026-09-24,Thursday,3,True,27.5,29.2,43.3,51.0,37.0,48.0,34.0,15.0,8.5
duna-padel,DUNA PADEL,2026-09-24,Thursday,4,True,28.9,28.9,65.0,64.0,45.5,64.0,45.5,20.0,7.0
grand-slam-padel,Grand Slam Padel,2026-09-24,Thursday,3,True,20.2,20.2,46.7,42.0,33.5,42.0,33.5,15.0,8.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-24,Thursday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-24,Thursday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-24,Thursday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-09-25,Friday,4,True,64.8,64.8,72.5,64.0,22.5,64.0,22.5,20.0,5.5
top-padel-club-budapest,Top Padel Club ,2026-09-25,Friday,7,True,60.3,60.3,100.0,112.0,44.5,112.0,44.5,35.0,0.0
zenith-padel-club,Zenith Padel Club,2026-09-25,Friday,3,True,38.2,38.5,46.7,51.0,31.5,48.0,29.5,15.0,8.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-25,Friday,4,True,37.5,37.5,52.5,60.0,37.5,60.0,37.5,20.0,9.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-25,Friday,4,True,35.0,35.0,67.5,60.0,39.0,60.0,39.0,20.0,6.5
future-padel-fot,Future Padel Fót,2026-09-25,Friday,1,True,34.4,34.4,60.0,16.0,10.5,16.0,10.5,5.0,2.0
padel-garden-budapest,Padel Garden Budapest,2026-09-25,Friday,3,True,30.9,30.9,16.7,40.5,28.0,40.5,28.0,15.0,12.5
duna-padel,DUNA PADEL,2026-09-25,Friday,4,True,30.5,30.5,42.5,64.0,44.5,64.0,44.5,20.0,11.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-25,Friday,4,True,28.6,28.6,30.0,56.0,40.0,56.0,40.0,20.0,14.0
buda-padel,BUDAPADEL,2026-09-25,Friday,4,True,17.7,26.6,27.5,96.0,79.0,64.0,47.0,20.0,14.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-25,Friday,4,True,17.1,20.3,25.0,76.0,63.0,64.0,51.0,20.0,15.0
budapest-padel,Budapest Padel,2026-09-25,Friday,8,True,20.0,20.0,23.8,120.0,96.0,120.0,96.0,40.0,30.5
grand-slam-padel,Grand Slam Padel,2026-09-25,Friday,3,True,14.3,14.3,20.0,42.0,36.0,42.0,36.0,15.0,12.0
padel-king-savoya,Padel King Savoya,2026-09-25,Friday,6,True,13.5,13.5,0.0,96.0,83.0,96.0,83.0,30.0,30.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-25,Friday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
new-padel-club,New Padel Club,2026-09-25,Friday,2,True,2.1,3.1,0.0,47.0,46.0,32.0,31.0,10.0,10.0
padel-bros-budapest,Padel Bros Budapest,2026-09-25,Friday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-25,Friday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
top-padel-club-budapest,Top Padel Club ,2026-09-26,Saturday,7,True,84.7,84.7,100.0,98.0,15.0,98.0,15.0,35.0,0.0
padel-garden-budapest,Padel Garden Budapest,2026-09-26,Saturday,3,True,70.4,70.4,50.0,40.5,12.0,40.5,12.0,15.0,7.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-26,Saturday,4,True,55.4,55.4,30.0,56.0,25.0,56.0,25.0,20.0,14.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-26,Saturday,4,True,49.2,49.2,37.5,60.0,30.5,60.0,30.5,20.0,12.5
buda-padel,BUDAPADEL,2026-09-26,Saturday,4,True,25.5,38.3,17.5,96.0,71.5,64.0,39.5,20.0,16.5
new-padel-club,New Padel Club,2026-09-26,Saturday,2,True,23.4,34.4,10.0,47.0,36.0,32.0,21.0,10.0,9.0
premier-padel-park,Premier Padel Park,2026-09-26,Saturday,4,True,32.8,32.8,15.0,64.0,43.0,64.0,43.0,20.0,17.0
grand-slam-padel,Grand Slam Padel,2026-09-26,Saturday,3,True,26.2,26.2,0.0,42.0,31.0,42.0,31.0,15.0,15.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-26,Saturday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
duna-padel,DUNA PADEL,2026-09-26,Saturday,4,True,10.9,10.9,17.5,64.0,57.0,64.0,57.0,20.0,16.5
zenith-padel-club,Zenith Padel Club,2026-09-26,Saturday,3,True,7.8,8.3,3.3,51.0,47.0,48.0,44.0,15.0,14.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-26,Saturday,4,True,5.9,7.0,7.5,76.0,71.5,64.0,59.5,20.0,18.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-26,Saturday,4,True,6.9,6.9,10.0,58.0,54.0,58.0,54.0,20.0,18.0
future-padel-fot,Future Padel Fót,2026-09-26,Saturday,1,True,6.2,6.2,0.0,16.0,15.0,16.0,15.0,5.0,5.0
padel-king-savoya,Padel King Savoya,2026-09-26,Saturday,6,True,2.1,2.1,0.0,96.0,94.0,96.0,94.0,30.0,30.0
budapest-padel,Budapest Padel,2026-09-26,Saturday,8,True,1.7,1.7,0.0,120.0,118.0,120.0,118.0,40.0,40.0
