slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
premier-padel-park,Premier Padel Park,2026-08-31,Monday,4,True,78.0,78.0,100.0,50.0,11.0,50.0,11.0,20.0,0.0
buda-padel,BUDAPADEL,2026-08-31,Monday,4,True,69.4,75.0,100.0,54.0,16.5,50.0,12.5,20.0,0.0
flow-padel-ujpest,Flow Padel Újpest,2026-08-31,Monday,4,True,47.8,47.8,65.0,46.0,24.0,46.0,24.0,20.0,7.0
budapest-padel,Budapest Padel,2026-08-31,Monday,8,True,46.0,46.0,82.5,100.0,54.0,100.0,54.0,40.0,7.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-08-31,Monday,4,True,45.7,45.7,87.5,46.0,25.0,46.0,25.0,20.0,2.5
padel-garden-budapest,Padel Garden Budapest,2026-08-31,Monday,3,True,34.7,34.7,63.3,36.0,23.5,36.0,23.5,15.0,5.5
grand-slam-padel,Grand Slam Padel,2026-08-31,Monday,3,True,33.3,33.3,50.0,34.5,23.0,34.5,23.0,15.0,7.5
duna-padel,DUNA PADEL,2026-08-31,Monday,4,True,33.0,33.0,67.5,50.0,33.5,50.0,33.5,20.0,6.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-08-31,Monday,4,True,29.6,32.0,47.5,54.0,38.0,50.0,34.0,20.0,10.5
zenith-padel-club,Zenith Padel Club,2026-08-31,Monday,3,True,30.7,30.7,46.7,37.5,26.0,37.5,26.0,15.0,8.0
new-padel-club,New Padel Club,2026-08-31,Monday,2,True,23.1,24.0,45.0,26.0,20.0,25.0,19.0,10.0,5.5
future-padel-fot,Future Padel Fót,2026-08-31,Monday,1,True,24.0,24.0,40.0,12.5,9.5,12.5,9.5,5.0,3.0
premier-padel-nagyret,Premier Padel Nagyret,2026-08-31,Monday,4,True,20.7,20.7,37.5,46.0,36.5,46.0,36.5,20.0,12.5
padel-king-savoya,Padel King Savoya,2026-08-31,Monday,6,True,10.7,10.7,13.3,75.0,67.0,75.0,67.0,30.0,26.0
panorama-padel-budapest,Panorama Padel Budapest,2026-08-31,Monday,1,True,8.0,8.0,0.0,12.5,11.5,12.5,11.5,5.0,5.0
top-padel-club-budapest,Top Padel Club ,2026-08-31,Monday,7,False,,,,87.5,0.0,87.5,0.0,35.0,0.0
musketas-padel,Musketas Padel ,2026-08-31,Monday,2,False,,,,27.0,0.0,25.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-09-01,Tuesday,4,True,64.1,64.1,92.5,64.0,23.0,64.0,23.0,20.0,1.5
buda-padel,BUDAPADEL,2026-09-01,Tuesday,4,True,29.7,44.5,75.0,96.0,67.5,64.0,35.5,20.0,5.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-01,Tuesday,4,True,43.3,43.3,80.0,60.0,34.0,60.0,34.0,20.0,4.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-01,Tuesday,4,True,40.2,40.2,67.5,56.0,33.5,56.0,33.5,20.0,6.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-01,Tuesday,4,True,38.3,38.3,52.5,60.0,37.0,60.0,37.0,20.0,9.5
padel-king-savoya,Padel King Savoya,2026-09-01,Tuesday,6,True,36.5,36.5,68.3,96.0,61.0,96.0,61.0,30.0,9.5
padel-garden-budapest,Padel Garden Budapest,2026-09-01,Tuesday,3,True,35.5,35.5,83.3,46.5,30.0,46.5,30.0,15.0,2.5
