slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
padel-bros-budapest,Padel Bros Budapest,2026-09-14,Monday,3,True,100.0,100.0,100.0,40.5,0.0,37.5,0.0,15.0,0.0
premier-padel-park,Premier Padel Park,2026-09-14,Monday,4,True,69.0,69.0,87.5,50.0,15.5,50.0,15.5,20.0,2.5
buda-padel,BUDAPADEL,2026-09-14,Monday,4,True,50.9,55.0,87.5,54.0,26.5,50.0,22.5,20.0,2.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-14,Monday,4,True,50.0,50.0,92.5,46.0,23.0,46.0,23.0,20.0,1.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-14,Monday,4,True,44.6,44.6,55.0,46.0,25.5,46.0,25.5,20.0,9.0
budapest-padel,Budapest Padel,2026-09-14,Monday,8,True,44.5,44.5,75.0,100.0,55.5,100.0,55.5,40.0,10.0
duna-padel,DUNA PADEL,2026-09-14,Monday,4,True,44.0,44.0,52.5,50.0,28.0,50.0,28.0,20.0,9.5
top-padel-club-budapest,Top Padel Club ,2026-09-14,Monday,7,True,41.7,41.7,67.1,87.5,51.0,87.5,51.0,35.0,11.5
padel-king-savoya,Padel King Savoya,2026-09-14,Monday,6,True,36.7,36.7,48.3,75.0,47.5,75.0,47.5,30.0,15.5
padel-garden-budapest,Padel Garden Budapest,2026-09-14,Monday,3,True,34.7,34.7,76.7,36.0,23.5,36.0,23.5,15.0,3.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-14,Monday,4,True,31.5,34.0,57.5,54.0,37.0,50.0,33.0,20.0,8.5
new-padel-club,New Padel Club,2026-09-14,Monday,2,True,30.8,32.0,35.0,26.0,18.0,25.0,17.0,10.0,6.5
zenith-padel-club,Zenith Padel Club,2026-09-14,Monday,3,True,29.3,29.3,56.7,37.5,26.5,37.5,26.5,15.0,6.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-14,Monday,4,True,27.2,27.2,37.5,46.0,33.5,46.0,33.5,20.0,12.5
future-padel-fot,Future Padel Fót,2026-09-14,Monday,1,True,24.0,24.0,40.0,12.5,9.5,12.5,9.5,5.0,3.0
grand-slam-padel,Grand Slam Padel,2026-09-14,Monday,3,True,8.7,8.7,13.3,34.5,31.5,34.5,31.5,15.0,13.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-14,Monday,1,True,8.0,8.0,0.0,12.5,11.5,12.5,11.5,5.0,5.0
musketas-padel,Musketas Padel ,2026-09-14,Monday,2,False,,,,27.0,0.0,25.0,0.0,10.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-15,Tuesday,3,True,100.0,100.0,100.0,72.0,0.0,48.0,0.0,15.0,0.0
premier-padel-park,Premier Padel Park,2026-09-15,Tuesday,4,True,71.1,71.1,92.5,64.0,18.5,64.0,18.5,20.0,1.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-15,Tuesday,4,True,55.4,55.4,60.0,56.0,25.0,56.0,25.0,20.0,8.0
new-padel-club,New Padel Club,2026-09-15,Tuesday,2,True,31.9,46.9,80.0,47.0,32.0,32.0,17.0,10.0,2.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-15,Tuesday,4,True,46.7,46.7,100.0,60.0,32.0,60.0,32.0,20.0,0.0
top-padel-club-budapest,Top Padel Club ,2026-09-15,Tuesday,7,True,46.4,46.4,60.0,112.0,60.0,112.0,60.0,35.0,14.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-15,Tuesday,4,True,31.6,37.5,45.0,76.0,52.0,64.0,40.0,20.0,11.0
zenith-padel-club,Zenith Padel Club,2026-09-15,Tuesday,3,True,34.3,36.5,80.0,51.0,33.5,48.0,30.5,15.0,3.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-15,Tuesday,4,True,35.8,35.8,42.5,60.0,38.5,60.0,38.5,20.0,11.5
padel-garden-budapest,Padel Garden Budapest,2026-09-15,Tuesday,3,True,33.3,33.3,70.0,40.5,27.0,40.5,27.0,15.0,4.5
budapest-padel,Budapest Padel,2026-09-15,Tuesday,8,True,32.5,32.5,75.0,120.0,81.0,120.0,81.0,40.0,10.0
grand-slam-padel,Grand Slam Padel,2026-09-15,Tuesday,3,True,31.0,31.0,66.7,42.0,29.0,42.0,29.0,15.0,5.0
duna-padel,DUNA PADEL,2026-09-15,Tuesday,4,True,25.8,25.8,60.0,64.0,47.5,64.0,47.5,20.0,8.0
padel-king-savoya,Padel King Savoya,2026-09-15,Tuesday,6,True,24.5,24.5,23.3,96.0,72.5,96.0,72.5,30.0,23.0
buda-padel,BUDAPADEL,2026-09-15,Tuesday,4,True,13.5,20.3,50.0,96.0,83.0,64.0,51.0,20.0,10.0
future-padel-fot,Future Padel Fót,2026-09-15,Tuesday,1,True,6.2,6.2,0.0,16.0,15.0,16.0,15.0,5.0,5.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-15,Tuesday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
musketas-padel,Musketas Padel ,2026-09-15,Tuesday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-16,Wednesday,3,True,100.0,100.0,100.0,72.0,0.0,48.0,0.0,15.0,0.0
premier-padel-park,Premier Padel Park,2026-09-16,Wednesday,4,True,66.4,66.4,92.5,64.0,21.5,64.0,21.5,20.0,1.5
padel-garden-budapest,Padel Garden Budapest,2026-09-16,Wednesday,3,True,42.0,42.0,70.0,40.5,23.5,40.5,23.5,15.0,4.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-16,Wednesday,4,True,41.7,41.7,42.5,60.0,35.0,60.0,35.0,20.0,11.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-16,Wednesday,4,True,40.8,40.8,85.0,60.0,35.5,60.0,35.5,20.0,3.0
top-padel-club-budapest,Top Padel Club ,2026-09-16,Wednesday,7,True,40.6,40.6,74.3,112.0,66.5,112.0,66.5,35.0,9.0
budapest-padel,Budapest Padel,2026-09-16,Wednesday,8,True,32.5,32.5,76.2,120.0,81.0,120.0,81.0,40.0,9.5
future-padel-fot,Future Padel Fót,2026-09-16,Wednesday,1,True,31.2,31.2,80.0,16.0,11.0,16.0,11.0,5.0,1.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-16,Wednesday,4,True,28.6,28.6,47.5,56.0,40.0,56.0,40.0,20.0,10.5
grand-slam-padel,Grand Slam Padel,2026-09-16,Wednesday,3,True,28.6,28.6,46.7,42.0,30.0,42.0,30.0,15.0,8.0
buda-padel,BUDAPADEL,2026-09-16,Wednesday,4,True,16.1,24.2,52.5,96.0,80.5,64.0,48.5,20.0,9.5
duna-padel,DUNA PADEL,2026-09-16,Wednesday,4,True,21.9,21.9,45.0,64.0,50.0,64.0,50.0,20.0,11.0
new-padel-club,New Padel Club,2026-09-16,Wednesday,2,True,13.8,20.3,35.0,47.0,40.5,32.0,25.5,10.0,6.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-16,Wednesday,4,True,13.8,16.4,25.0,76.0,65.5,64.0,53.5,20.0,15.0
padel-king-savoya,Padel King Savoya,2026-09-16,Wednesday,6,True,13.0,13.0,35.0,96.0,83.5,96.0,83.5,30.0,19.5
zenith-padel-club,Zenith Padel Club,2026-09-16,Wednesday,3,True,10.8,11.5,13.3,51.0,45.5,48.0,42.5,15.0,13.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-16,Wednesday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
musketas-padel,Musketas Padel ,2026-09-16,Wednesday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-17,Thursday,3,True,100.0,100.0,100.0,72.0,0.0,48.0,0.0,15.0,0.0
premier-padel-park,Premier Padel Park,2026-09-17,Thursday,4,True,73.4,73.4,92.5,64.0,17.0,64.0,17.0,20.0,1.5
buda-padel,BUDAPADEL,2026-09-17,Thursday,4,True,22.9,34.4,80.0,96.0,74.0,64.0,42.0,20.0,4.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-17,Thursday,4,True,32.5,32.5,20.0,60.0,40.5,60.0,40.5,20.0,16.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-17,Thursday,4,True,31.2,31.2,55.0,56.0,38.5,56.0,38.5,20.0,9.0
padel-king-savoya,Padel King Savoya,2026-09-17,Thursday,6,True,29.7,29.7,53.3,96.0,67.5,96.0,67.5,30.0,14.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-17,Thursday,4,True,29.2,29.2,80.0,60.0,42.5,60.0,42.5,20.0,4.0
padel-garden-budapest,Padel Garden Budapest,2026-09-17,Thursday,3,True,28.4,28.4,50.0,40.5,29.0,40.5,29.0,15.0,7.5
new-padel-club,New Padel Club,2026-09-17,Thursday,2,True,17.0,25.0,40.0,47.0,39.0,32.0,24.0,10.0,6.0
budapest-padel,Budapest Padel,2026-09-17,Thursday,8,True,22.1,22.1,51.2,120.0,93.5,120.0,93.5,40.0,19.5
duna-padel,DUNA PADEL,2026-09-17,Thursday,4,True,18.0,18.0,50.0,64.0,52.5,64.0,52.5,20.0,10.0
zenith-padel-club,Zenith Padel Club,2026-09-17,Thursday,3,True,15.7,16.7,26.7,51.0,43.0,48.0,40.0,15.0,11.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-17,Thursday,4,True,13.8,16.4,42.5,76.0,65.5,64.0,53.5,20.0,11.5
top-padel-club-budapest,Top Padel Club ,2026-09-17,Thursday,7,True,15.6,15.6,28.6,112.0,94.5,112.0,94.5,35.0,25.0
future-padel-fot,Future Padel Fót,2026-09-17,Thursday,1,True,15.6,15.6,30.0,16.0,13.5,16.0,13.5,5.0,3.5
grand-slam-padel,Grand Slam Padel,2026-09-17,Thursday,3,True,14.3,14.3,33.3,42.0,36.0,42.0,36.0,15.0,10.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-17,Thursday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
musketas-padel,Musketas Padel ,2026-09-17,Thursday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-18,Friday,3,True,100.0,100.0,100.0,72.0,0.0,48.0,0.0,15.0,0.0
premier-padel-park,Premier Padel Park,2026-09-18,Friday,4,True,63.3,63.3,65.0,64.0,23.5,64.0,23.5,20.0,7.0
buda-padel,BUDAPADEL,2026-09-18,Friday,4,True,22.4,33.6,70.0,96.0,74.5,64.0,42.5,20.0,6.0
top-padel-club-budapest,Top Padel Club ,2026-09-18,Friday,7,True,33.5,33.5,10.0,112.0,74.5,112.0,74.5,35.0,31.5
future-padel-fot,Future Padel Fót,2026-09-18,Friday,1,True,25.0,25.0,60.0,16.0,12.0,16.0,12.0,5.0,2.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-18,Friday,4,True,20.0,20.0,35.0,60.0,48.0,60.0,48.0,20.0,13.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-18,Friday,4,True,16.1,16.1,10.0,56.0,47.0,56.0,47.0,20.0,18.0
budapest-padel,Budapest Padel,2026-09-18,Friday,8,True,13.3,13.3,20.0,120.0,104.0,120.0,104.0,40.0,32.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-18,Friday,4,True,8.6,10.2,17.5,76.0,69.5,64.0,57.5,20.0,16.5
duna-padel,DUNA PADEL,2026-09-18,Friday,4,True,8.6,8.6,22.5,64.0,58.5,64.0,58.5,20.0,15.5
zenith-padel-club,Zenith Padel Club,2026-09-18,Friday,3,True,7.8,8.3,0.0,51.0,47.0,48.0,44.0,15.0,15.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-18,Friday,4,True,7.5,7.5,17.5,60.0,55.5,60.0,55.5,20.0,16.5
padel-garden-budapest,Padel Garden Budapest,2026-09-18,Friday,3,True,7.4,7.4,13.3,40.5,37.5,40.5,37.5,15.0,13.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-18,Friday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
padel-king-savoya,Padel King Savoya,2026-09-18,Friday,6,True,4.2,4.2,3.3,96.0,92.0,96.0,92.0,30.0,29.0
new-padel-club,New Padel Club,2026-09-18,Friday,2,True,2.1,3.1,0.0,47.0,46.0,32.0,31.0,10.0,10.0
grand-slam-padel,Grand Slam Padel,2026-09-18,Friday,3,True,0.0,0.0,0.0,42.0,42.0,42.0,42.0,15.0,15.0
musketas-padel,Musketas Padel ,2026-09-18,Friday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-19,Saturday,4,True,76.7,76.7,62.5,58.0,13.5,58.0,13.5,20.0,7.5
