slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
premier-padel-nagyret,Premier Padel Nagyret,2026-09-17,Thursday,4,True,100.0,100.0,100.0,18.0,0.0,18.0,0.0,18.0,0.0
padel-verzum,Padel Verzum,2026-09-17,Thursday,4,True,100.0,100.0,100.0,26.0,0.0,22.0,0.0,18.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-17,Thursday,3,True,100.0,100.0,100.0,19.5,0.0,16.5,0.0,13.5,0.0
future-padel-fot,Future Padel Fót,2026-09-17,Thursday,1,True,100.0,100.0,100.0,5.5,0.0,5.5,0.0,4.5,0.0
padel-garden-budapest,Padel Garden Budapest,2026-09-17,Thursday,3,True,93.3,93.3,96.3,15.0,1.0,15.0,1.0,13.5,0.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-17,Thursday,4,True,86.1,86.1,86.1,18.0,2.5,18.0,2.5,18.0,2.5
buda-padel,BUDAPADEL,2026-09-17,Thursday,4,True,78.8,84.1,97.2,26.0,5.5,22.0,3.5,18.0,0.5
duna-padel,DUNA PADEL,2026-09-17,Thursday,4,True,81.8,81.8,94.4,22.0,4.0,22.0,4.0,18.0,1.0
premier-padel-park,Premier Padel Park,2026-09-17,Thursday,4,True,81.8,81.8,94.4,22.0,4.0,22.0,4.0,18.0,1.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-17,Thursday,4,True,80.6,80.6,80.6,18.0,3.5,18.0,3.5,18.0,3.5
zenith-padel-club,Zenith Padel Club,2026-09-17,Thursday,3,True,78.8,78.8,96.3,16.5,3.5,16.5,3.5,13.5,0.5
grand-slam-padel,Grand Slam Padel,2026-09-17,Thursday,3,True,70.4,70.4,70.4,13.5,4.0,13.5,4.0,13.5,4.0
budapest-padel,Budapest Padel,2026-09-17,Thursday,8,True,69.3,69.3,81.9,44.0,13.5,44.0,13.5,36.0,6.5
padel-king-savoya,Padel King Savoya,2026-09-17,Thursday,6,True,68.2,68.2,83.3,33.0,10.5,33.0,10.5,27.0,4.5
new-padel-club,New Padel Club,2026-09-17,Thursday,2,True,62.5,68.2,83.3,12.0,4.5,11.0,3.5,9.0,1.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-17,Thursday,4,True,55.8,65.9,72.2,26.0,11.5,22.0,7.5,18.0,5.0
top-padel-club-budapest,Top Padel Club ,2026-09-17,Thursday,7,True,64.9,64.9,76.2,38.5,13.5,38.5,13.5,31.5,7.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-17,Thursday,1,True,45.5,45.5,33.3,5.5,3.0,5.5,3.0,4.5,3.0
musketas-padel,Musketas Padel ,2026-09-17,Thursday,2,False,,,,13.0,0.0,11.0,0.0,9.0,0.0
padel-verzum,Padel Verzum,2026-09-18,Friday,4,True,100.0,100.0,100.0,96.0,0.0,64.0,0.0,20.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-18,Friday,3,True,100.0,100.0,100.0,72.0,0.0,48.0,0.0,15.0,0.0
premier-padel-park,Premier Padel Park,2026-09-18,Friday,4,True,75.0,75.0,77.5,64.0,16.0,64.0,16.0,20.0,4.5
top-padel-club-budapest,Top Padel Club ,2026-09-18,Friday,7,True,58.0,58.0,65.7,112.0,47.0,112.0,47.0,35.0,12.0
buda-padel,BUDAPADEL,2026-09-18,Friday,4,True,34.9,51.6,85.0,96.0,62.5,64.0,31.0,20.0,3.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-18,Friday,4,True,45.0,45.0,60.0,60.0,33.0,60.0,33.0,20.0,8.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-18,Friday,4,True,29.6,35.2,45.0,76.0,53.5,64.0,41.5,20.0,11.0
zenith-padel-club,Zenith Padel Club,2026-09-18,Friday,3,True,32.4,34.4,43.3,51.0,34.5,48.0,31.5,15.0,8.5
padel-garden-budapest,Padel Garden Budapest,2026-09-18,Friday,3,True,30.9,30.9,30.0,40.5,28.0,40.5,28.0,15.0,10.5
duna-padel,DUNA PADEL,2026-09-18,Friday,4,True,25.8,25.8,40.0,64.0,47.5,64.0,47.5,20.0,12.0
padel-king-savoya,Padel King Savoya,2026-09-18,Friday,6,True,25.5,25.5,38.3,96.0,71.5,96.0,71.5,30.0,18.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-18,Friday,4,True,25.0,25.0,22.5,60.0,45.0,60.0,45.0,20.0,15.5
budapest-padel,Budapest Padel,2026-09-18,Friday,8,True,24.2,24.2,37.5,120.0,91.0,120.0,91.0,40.0,25.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-18,Friday,4,True,22.3,22.3,15.0,56.0,43.5,56.0,43.5,20.0,17.0
new-padel-club,New Padel Club,2026-09-18,Friday,2,True,13.8,20.3,20.0,47.0,40.5,32.0,25.5,10.0,8.0
future-padel-fot,Future Padel Fót,2026-09-18,Friday,1,True,12.5,12.5,20.0,16.0,14.0,16.0,14.0,5.0,4.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-18,Friday,1,True,17.6,12.5,0.0,17.0,14.0,16.0,14.0,5.0,5.0
grand-slam-padel,Grand Slam Padel,2026-09-18,Friday,3,True,8.3,8.3,13.3,42.0,38.5,42.0,38.5,15.0,13.0
musketas-padel,Musketas Padel ,2026-09-18,Friday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
padel-verzum,Padel Verzum,2026-09-19,Saturday,4,True,100.0,100.0,100.0,96.0,0.0,64.0,0.0,20.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-19,Saturday,3,True,95.8,100.0,100.0,72.0,3.0,48.0,0.0,15.0,0.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-19,Saturday,4,True,81.9,81.9,62.5,58.0,10.5,58.0,10.5,20.0,7.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-19,Saturday,4,True,71.7,71.7,70.0,60.0,17.0,60.0,17.0,20.0,6.0
premier-padel-park,Premier Padel Park,2026-09-19,Saturday,4,True,57.8,57.8,35.0,64.0,27.0,64.0,27.0,20.0,13.0
padel-garden-budapest,Padel Garden Budapest,2026-09-19,Saturday,3,True,54.3,54.3,0.0,40.5,18.5,40.5,18.5,15.0,15.0
top-padel-club-budapest,Top Padel Club ,2026-09-19,Saturday,7,True,26.5,26.5,10.0,98.0,72.0,98.0,72.0,35.0,31.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-19,Saturday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
duna-padel,DUNA PADEL,2026-09-19,Saturday,4,True,21.9,21.9,12.5,64.0,50.0,64.0,50.0,20.0,17.5
zenith-padel-club,Zenith Padel Club,2026-09-19,Saturday,3,True,13.7,14.6,0.0,51.0,44.0,48.0,41.0,15.0,15.0
new-padel-club,New Padel Club,2026-09-19,Saturday,2,True,9.6,14.1,20.0,47.0,42.5,32.0,27.5,10.0,8.0
buda-padel,BUDAPADEL,2026-09-19,Saturday,4,True,8.9,13.3,0.0,96.0,87.5,64.0,55.5,20.0,20.0
padel-king-savoya,Padel King Savoya,2026-09-19,Saturday,6,True,13.0,13.0,1.7,96.0,83.5,96.0,83.5,30.0,29.5
future-padel-fot,Future Padel Fót,2026-09-19,Saturday,1,True,12.5,12.5,0.0,16.0,14.0,16.0,14.0,5.0,5.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-19,Saturday,4,True,9.2,10.9,5.0,76.0,69.0,64.0,57.0,20.0,19.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-19,Saturday,4,True,10.7,10.7,7.5,56.0,50.0,56.0,50.0,20.0,18.5
budapest-padel,Budapest Padel,2026-09-19,Saturday,8,True,4.6,4.6,6.2,120.0,114.5,120.0,114.5,40.0,37.5
grand-slam-padel,Grand Slam Padel,2026-09-19,Saturday,3,True,2.4,2.4,0.0,42.0,41.0,42.0,41.0,15.0,15.0
musketas-padel,Musketas Padel ,2026-09-19,Saturday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-20,Sunday,4,True,67.2,67.2,27.5,58.0,19.0,58.0,19.0,20.0,14.5
padel-verzum,Padel Verzum,2026-09-20,Sunday,4,True,78.1,67.2,25.0,96.0,21.0,64.0,21.0,20.0,15.0
premier-padel-park,Premier Padel Park,2026-09-20,Sunday,4,True,59.4,59.4,55.0,64.0,26.0,64.0,26.0,20.0,9.0
buda-padel,BUDAPADEL,2026-09-20,Sunday,4,True,31.8,47.7,55.0,96.0,65.5,64.0,33.5,20.0,9.0
future-padel-fot,Future Padel Fót,2026-09-20,Sunday,1,True,25.0,25.0,0.0,16.0,12.0,16.0,12.0,5.0,5.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-20,Sunday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-20,Sunday,4,True,19.2,19.2,0.0,60.0,48.5,60.0,48.5,20.0,20.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-20,Sunday,4,True,18.8,18.8,20.0,56.0,45.5,56.0,45.5,20.0,16.0
