slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
premier-padel-park,Premier Padel Park,2026-08-26,Wednesday,4,True,87.0,87.0,92.5,50.0,6.5,50.0,6.5,20.0,1.5
grand-slam-padel,Grand Slam Padel,2026-08-26,Wednesday,3,True,76.8,76.8,86.7,34.5,8.0,34.5,8.0,15.0,2.0
new-padel-club,New Padel Club,2026-08-26,Wednesday,2,True,55.8,58.0,70.0,26.0,11.5,25.0,10.5,10.0,3.0
flow-padel-ujpest,Flow Padel Újpest,2026-08-26,Wednesday,4,True,54.3,54.3,70.0,46.0,21.0,46.0,21.0,20.0,6.0
buda-padel,BUDAPADEL,2026-08-26,Wednesday,4,True,50.0,54.0,97.5,54.0,27.0,50.0,23.0,20.0,0.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-08-26,Wednesday,4,True,50.0,50.0,95.0,46.0,23.0,46.0,23.0,20.0,1.0
padel-garden-budapest,Padel Garden Budapest,2026-08-26,Wednesday,3,True,50.0,50.0,90.0,36.0,18.0,36.0,18.0,15.0,1.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-08-26,Wednesday,4,True,44.4,48.0,70.0,54.0,30.0,50.0,26.0,20.0,6.0
premier-padel-nagyret,Premier Padel Nagyret,2026-08-26,Wednesday,4,True,43.5,43.5,55.0,46.0,26.0,46.0,26.0,20.0,9.0
budapest-padel,Budapest Padel,2026-08-26,Wednesday,8,True,43.0,43.0,81.2,100.0,57.0,100.0,57.0,40.0,7.5
zenith-padel-club,Zenith Padel Club,2026-08-26,Wednesday,3,True,41.3,41.3,63.3,37.5,22.0,37.5,22.0,15.0,5.5
duna-padel,DUNA PADEL,2026-08-26,Wednesday,4,True,39.0,39.0,62.5,50.0,30.5,50.0,30.5,20.0,7.5
padel-king-savoya,Padel King Savoya,2026-08-26,Wednesday,6,True,34.7,34.7,68.3,75.0,49.0,75.0,49.0,30.0,9.5
future-padel-fot,Future Padel Fót,2026-08-26,Wednesday,1,True,32.0,32.0,60.0,12.5,8.5,12.5,8.5,5.0,2.0
panorama-padel-budapest,Panorama Padel Budapest,2026-08-26,Wednesday,1,True,32.0,32.0,30.0,12.5,8.5,12.5,8.5,5.0,3.5
top-padel-club-budapest,Top Padel Club ,2026-08-26,Wednesday,4,False,,,,50.0,0.0,50.0,0.0,20.0,0.0
musketas-padel,Musketas Padel ,2026-08-26,Wednesday,2,False,,,,27.0,0.0,25.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-08-27,Thursday,4,True,89.8,89.8,97.5,64.0,6.5,64.0,6.5,20.0,0.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-08-27,Thursday,4,True,44.2,44.2,87.5,60.0,33.5,60.0,33.5,20.0,2.5
grand-slam-padel,Grand Slam Padel,2026-08-27,Thursday,3,True,44.0,44.0,56.7,42.0,23.5,42.0,23.5,15.0,6.5
