slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
top-padel-club-budapest,Top Padel Club ,2026-09-10,Thursday,7,True,100.0,100.0,100.0,87.5,0.0,87.5,0.0,35.0,0.0
premier-padel-park,Premier Padel Park,2026-09-10,Thursday,4,True,88.0,88.0,97.5,50.0,6.0,50.0,6.0,20.0,0.5
buda-padel,BUDAPADEL,2026-09-10,Thursday,4,True,62.0,66.0,97.5,54.0,20.5,50.0,17.0,20.0,0.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-10,Thursday,4,True,56.5,56.5,90.0,46.0,20.0,46.0,20.0,20.0,2.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-10,Thursday,4,True,43.5,47.0,65.0,54.0,30.5,50.0,26.5,20.0,7.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-10,Thursday,4,True,44.6,44.6,40.0,46.0,25.5,46.0,25.5,20.0,12.0
padel-garden-budapest,Padel Garden Budapest,2026-09-10,Thursday,3,True,44.4,44.4,80.0,36.0,20.0,36.0,20.0,15.0,3.0
padel-king-savoya,Padel King Savoya,2026-09-10,Thursday,6,True,44.0,44.0,75.0,75.0,42.0,75.0,42.0,30.0,7.5
duna-padel,DUNA PADEL,2026-09-10,Thursday,4,True,44.0,44.0,52.5,50.0,28.0,50.0,28.0,20.0,9.5
zenith-padel-club,Zenith Padel Club,2026-09-10,Thursday,3,True,38.7,38.7,70.0,37.5,23.0,37.5,23.0,15.0,4.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-10,Thursday,4,True,35.9,35.9,57.5,46.0,29.5,46.0,29.5,20.0,8.5
budapest-padel,Budapest Padel,2026-09-10,Thursday,8,True,34.0,34.0,58.8,100.0,66.0,100.0,66.0,40.0,16.5
new-padel-club,New Padel Club,2026-09-10,Thursday,2,True,26.9,28.0,55.0,26.0,19.0,25.0,18.0,10.0,4.5
grand-slam-padel,Grand Slam Padel,2026-09-10,Thursday,3,True,23.2,23.2,50.0,34.5,26.5,34.5,26.5,15.0,7.5
future-padel-fot,Future Padel Fót,2026-09-10,Thursday,1,True,8.0,8.0,0.0,12.5,11.5,12.5,11.5,5.0,5.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-10,Thursday,1,True,8.0,8.0,0.0,12.5,11.5,12.5,11.5,5.0,5.0
