slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
premier-padel-park,Premier Padel Park,2026-09-05,Saturday,4,True,86.0,86.0,92.5,50.0,7.0,50.0,7.0,20.0,1.5
padel-garden-budapest,Padel Garden Budapest,2026-09-05,Saturday,3,True,69.4,69.4,36.7,36.0,11.0,36.0,11.0,15.0,9.5
zenith-padel-club,Zenith Padel Club,2026-09-05,Saturday,3,True,46.7,46.7,20.0,37.5,20.0,37.5,20.0,15.0,12.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-05,Saturday,4,True,34.3,37.0,17.5,54.0,35.5,50.0,31.5,20.0,16.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-05,Saturday,4,True,27.2,27.2,17.5,46.0,33.5,46.0,33.5,20.0,16.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-05,Saturday,4,True,25.0,25.0,22.5,46.0,34.5,46.0,34.5,20.0,15.5
grand-slam-padel,Grand Slam Padel,2026-09-05,Saturday,3,True,24.6,24.6,10.0,34.5,26.0,34.5,26.0,15.0,13.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-05,Saturday,1,True,24.0,24.0,40.0,12.5,9.5,12.5,9.5,5.0,3.0
new-padel-club,New Padel Club,2026-09-05,Saturday,2,True,17.3,18.0,15.0,26.0,21.5,25.0,20.5,10.0,8.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-05,Saturday,4,True,17.4,17.4,0.0,46.0,38.0,46.0,38.0,20.0,20.0
budapest-padel,Budapest Padel,2026-09-05,Saturday,8,True,16.0,16.0,8.8,100.0,84.0,100.0,84.0,40.0,36.5
buda-padel,BUDAPADEL,2026-09-05,Saturday,4,True,13.0,14.0,5.0,54.0,47.0,50.0,43.0,20.0,19.0
duna-padel,DUNA PADEL,2026-09-05,Saturday,4,True,14.0,14.0,7.5,50.0,43.0,50.0,43.0,20.0,18.5
padel-king-savoya,Padel King Savoya,2026-09-05,Saturday,6,True,10.7,10.7,0.0,75.0,67.0,75.0,67.0,30.0,30.0
future-padel-fot,Future Padel Fót,2026-09-05,Saturday,1,True,8.0,8.0,0.0,12.5,11.5,12.5,11.5,5.0,5.0
top-padel-club-budapest,Top Padel Club ,2026-09-05,Saturday,7,False,,,,80.5,0.0,80.5,0.0,35.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-05,Saturday,3,False,,,,40.5,0.0,37.5,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-05,Saturday,2,False,,,,27.0,0.0,25.0,0.0,10.0,0.0
grand-slam-padel,Grand Slam Padel,2026-09-06,Sunday,3,True,51.3,51.3,66.7,39.0,19.0,39.0,19.0,12.0,4.0
padel-garden-budapest,Padel Garden Budapest,2026-09-06,Sunday,3,True,48.1,48.1,26.7,40.5,21.0,40.5,21.0,15.0,11.0
premier-padel-park,Premier Padel Park,2026-09-06,Sunday,4,True,45.3,45.3,42.5,64.0,35.0,64.0,35.0,20.0,11.5
buda-padel,BUDAPADEL,2026-09-06,Sunday,4,True,28.6,43.0,22.5,96.0,68.5,64.0,36.5,20.0,15.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-06,Sunday,4,True,36.2,36.2,42.5,58.0,37.0,58.0,37.0,20.0,11.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-06,Sunday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
future-padel-fot,Future Padel Fót,2026-09-06,Sunday,1,True,18.8,18.8,0.0,16.0,13.0,16.0,13.0,5.0,5.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-06,Sunday,4,True,17.0,17.0,10.0,56.0,46.5,56.0,46.5,20.0,18.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-06,Sunday,4,True,13.2,15.6,20.0,76.0,66.0,64.0,54.0,20.0,16.0
duna-padel,DUNA PADEL,2026-09-06,Sunday,4,True,14.8,14.8,7.5,64.0,54.5,64.0,54.5,20.0,18.5
zenith-padel-club,Zenith Padel Club,2026-09-06,Sunday,3,True,13.7,14.6,20.0,51.0,44.0,48.0,41.0,15.0,12.0
budapest-padel,Budapest Padel,2026-09-06,Sunday,8,True,10.4,10.4,12.5,120.0,107.5,120.0,107.5,40.0,35.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-06,Sunday,4,True,10.0,10.0,0.0,60.0,54.0,60.0,54.0,20.0,20.0
padel-king-savoya,Padel King Savoya,2026-09-06,Sunday,6,True,5.7,5.7,5.0,96.0,90.5,96.0,90.5,30.0,28.5
new-padel-club,New Padel Club,2026-09-06,Sunday,2,True,2.1,3.1,0.0,47.0,46.0,32.0,31.0,10.0,10.0
top-padel-club-budapest,Top Padel Club ,2026-09-06,Sunday,7,False,,,,98.0,0.0,98.0,0.0,35.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-06,Sunday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-06,Sunday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-09-07,Monday,4,True,68.8,68.8,97.5,64.0,20.0,64.0,20.0,20.0,0.5
buda-padel,BUDAPADEL,2026-09-07,Monday,4,True,29.7,44.5,67.5,96.0,67.5,64.0,35.5,20.0,6.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-07,Monday,4,True,44.2,44.2,85.0,60.0,33.5,60.0,33.5,20.0,3.0
padel-garden-budapest,Padel Garden Budapest,2026-09-07,Monday,3,True,33.3,33.3,60.0,40.5,27.0,40.5,27.0,15.0,6.0
budapest-padel,Budapest Padel,2026-09-07,Monday,8,True,29.2,29.2,65.0,120.0,85.0,120.0,85.0,40.0,14.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-07,Monday,4,True,28.3,28.3,37.5,60.0,43.0,60.0,43.0,20.0,12.5
new-padel-club,New Padel Club,2026-09-07,Monday,2,True,14.9,21.9,30.0,47.0,40.0,32.0,25.0,10.0,7.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-07,Monday,4,True,20.5,20.5,37.5,56.0,44.5,56.0,44.5,20.0,12.5
zenith-padel-club,Zenith Padel Club,2026-09-07,Monday,3,True,12.7,13.5,23.3,51.0,44.5,48.0,41.5,15.0,11.5
padel-king-savoya,Padel King Savoya,2026-09-07,Monday,6,True,13.0,13.0,6.7,96.0,83.5,96.0,83.5,30.0,28.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-07,Monday,4,True,10.5,12.5,25.0,76.0,68.0,64.0,56.0,20.0,15.0
grand-slam-padel,Grand Slam Padel,2026-09-07,Monday,3,True,9.5,9.5,26.7,42.0,38.0,42.0,38.0,15.0,11.0
duna-padel,DUNA PADEL,2026-09-07,Monday,4,True,9.4,9.4,7.5,64.0,58.0,64.0,58.0,20.0,18.5
future-padel-fot,Future Padel Fót,2026-09-07,Monday,1,True,6.2,6.2,0.0,16.0,15.0,16.0,15.0,5.0,5.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-07,Monday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
top-padel-club-budapest,Top Padel Club ,2026-09-07,Monday,7,False,,,,112.0,0.0,112.0,0.0,35.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-07,Monday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-07,Monday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
