slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
premier-padel-park,Premier Padel Park,2026-09-03,Thursday,4,True,100.0,100.0,100.0,22.0,0.0,22.0,0.0,18.0,0.0
padel-garden-budapest,Padel Garden Budapest,2026-09-03,Thursday,3,True,93.3,93.3,92.6,15.0,1.0,15.0,1.0,13.5,1.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-03,Thursday,4,True,88.9,88.9,88.9,18.0,2.0,18.0,2.0,18.0,2.0
buda-padel,BUDAPADEL,2026-09-03,Thursday,4,True,73.1,86.4,100.0,26.0,7.0,22.0,3.0,18.0,0.0
future-padel-fot,Future Padel Fót,2026-09-03,Thursday,1,True,81.8,81.8,77.8,5.5,1.0,5.5,1.0,4.5,1.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-03,Thursday,4,True,77.8,77.8,77.8,18.0,4.0,18.0,4.0,18.0,4.0
new-padel-club,New Padel Club,2026-09-03,Thursday,2,True,66.7,72.7,88.9,12.0,4.0,11.0,3.0,9.0,1.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-03,Thursday,4,True,63.9,63.9,63.9,18.0,6.5,18.0,6.5,18.0,6.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-03,Thursday,4,True,53.8,63.6,75.0,26.0,12.0,22.0,8.0,18.0,4.5
grand-slam-padel,Grand Slam Padel,2026-09-03,Thursday,3,True,63.0,63.0,63.0,13.5,5.0,13.5,5.0,13.5,5.0
budapest-padel,Budapest Padel,2026-09-03,Thursday,8,True,61.4,61.4,69.4,44.0,17.0,44.0,17.0,36.0,11.0
padel-king-savoya,Padel King Savoya,2026-09-03,Thursday,6,True,57.6,57.6,70.4,33.0,14.0,33.0,14.0,27.0,8.0
zenith-padel-club,Zenith Padel Club,2026-09-03,Thursday,3,True,54.5,54.5,66.7,16.5,7.5,16.5,7.5,13.5,4.5
duna-padel,DUNA PADEL,2026-09-03,Thursday,4,True,34.1,34.1,41.7,22.0,14.5,22.0,14.5,18.0,10.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-03,Thursday,1,True,18.2,18.2,0.0,5.5,4.5,5.5,4.5,4.5,4.5
top-padel-club-budapest,Top Padel Club ,2026-09-03,Thursday,7,False,,,,38.5,0.0,38.5,0.0,31.5,0.0
musketas-padel,Musketas Padel ,2026-09-03,Thursday,2,False,,,,13.0,0.0,11.0,0.0,9.0,0.0
premier-padel-park,Premier Padel Park,2026-09-04,Friday,4,True,76.6,76.6,85.0,64.0,15.0,64.0,15.0,20.0,3.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-04,Friday,4,True,45.8,45.8,47.5,60.0,32.5,60.0,32.5,20.0,10.5
buda-padel,BUDAPADEL,2026-09-04,Friday,4,True,27.1,40.6,80.0,96.0,70.0,64.0,38.0,20.0,4.0
padel-garden-budapest,Padel Garden Budapest,2026-09-04,Friday,3,True,39.5,39.5,50.0,40.5,24.5,40.5,24.5,15.0,7.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-04,Friday,4,True,39.2,39.2,45.0,60.0,36.5,60.0,36.5,20.0,11.0
future-padel-fot,Future Padel Fót,2026-09-04,Friday,1,True,31.2,31.2,60.0,16.0,11.0,16.0,11.0,5.0,2.0
new-padel-club,New Padel Club,2026-09-04,Friday,2,True,20.2,29.7,55.0,47.0,37.5,32.0,22.5,10.0,4.5
zenith-padel-club,Zenith Padel Club,2026-09-04,Friday,3,True,21.6,22.9,43.3,51.0,40.0,48.0,37.0,15.0,8.5
grand-slam-padel,Grand Slam Padel,2026-09-04,Friday,3,True,21.4,21.4,23.3,42.0,33.0,42.0,33.0,15.0,11.5
duna-padel,DUNA PADEL,2026-09-04,Friday,4,True,21.1,21.1,37.5,64.0,50.5,64.0,50.5,20.0,12.5
padel-king-savoya,Padel King Savoya,2026-09-04,Friday,6,True,19.8,19.8,13.3,96.0,77.0,96.0,77.0,30.0,26.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-04,Friday,4,True,19.6,19.6,15.0,56.0,45.0,56.0,45.0,20.0,17.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-04,Friday,4,True,13.8,14.8,20.0,76.0,65.5,64.0,54.5,20.0,16.0
budapest-padel,Budapest Padel,2026-09-04,Friday,8,True,13.7,13.7,23.8,120.0,103.5,120.0,103.5,40.0,30.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-04,Friday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
top-padel-club-budapest,Top Padel Club ,2026-09-04,Friday,7,False,,,,112.0,0.0,112.0,0.0,35.0,0.0
musketas-padel,Musketas Padel ,2026-09-04,Friday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
padel-garden-budapest,Padel Garden Budapest,2026-09-05,Saturday,3,True,67.9,67.9,23.3,40.5,13.0,40.5,13.0,15.0,11.5
premier-padel-park,Premier Padel Park,2026-09-05,Saturday,4,True,67.2,67.2,77.5,64.0,21.0,64.0,21.0,20.0,4.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-05,Saturday,4,True,29.3,29.3,7.5,58.0,41.0,58.0,41.0,20.0,18.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-05,Saturday,4,True,28.3,28.3,0.0,60.0,43.0,60.0,43.0,20.0,20.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-05,Saturday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
duna-padel,DUNA PADEL,2026-09-05,Saturday,4,True,18.0,18.0,0.0,64.0,52.5,64.0,52.5,20.0,20.0
grand-slam-padel,Grand Slam Padel,2026-09-05,Saturday,3,True,16.7,16.7,0.0,42.0,35.0,42.0,35.0,15.0,15.0
future-padel-fot,Future Padel Fót,2026-09-05,Saturday,1,True,12.5,12.5,0.0,16.0,14.0,16.0,14.0,5.0,5.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-05,Saturday,4,True,10.7,10.7,7.5,56.0,50.0,56.0,50.0,20.0,18.5
budapest-padel,Budapest Padel,2026-09-05,Saturday,8,True,10.0,10.0,7.5,120.0,108.0,120.0,108.0,40.0,37.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-05,Saturday,4,True,7.9,9.4,0.0,76.0,70.0,64.0,58.0,20.0,20.0
padel-king-savoya,Padel King Savoya,2026-09-05,Saturday,6,True,7.8,7.8,0.0,96.0,88.5,96.0,88.5,30.0,30.0
buda-padel,BUDAPADEL,2026-09-05,Saturday,4,True,4.7,7.0,5.0,96.0,91.5,64.0,59.5,20.0,19.0
zenith-padel-club,Zenith Padel Club,2026-09-05,Saturday,3,True,4.9,5.2,0.0,51.0,48.5,48.0,45.5,15.0,15.0
new-padel-club,New Padel Club,2026-09-05,Saturday,2,True,2.1,3.1,0.0,47.0,46.0,32.0,31.0,10.0,10.0
top-padel-club-budapest,Top Padel Club ,2026-09-05,Saturday,7,False,,,,98.0,0.0,98.0,0.0,35.0,0.0
musketas-padel,Musketas Padel ,2026-09-05,Saturday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
grand-slam-padel,Grand Slam Padel,2026-09-06,Sunday,3,True,44.9,44.9,58.3,39.0,21.5,39.0,21.5,12.0,5.0
buda-padel,BUDAPADEL,2026-09-06,Sunday,4,True,24.0,35.9,15.0,96.0,73.0,64.0,41.0,20.0,17.0
padel-garden-budapest,Padel Garden Budapest,2026-09-06,Sunday,3,True,34.6,34.6,10.0,40.5,26.5,40.5,26.5,15.0,13.5
premier-padel-park,Premier Padel Park,2026-09-06,Sunday,4,True,34.4,34.4,7.5,64.0,42.0,64.0,42.0,20.0,18.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-06,Sunday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-06,Sunday,4,True,24.1,24.1,37.5,58.0,44.0,58.0,44.0,20.0,12.5
zenith-padel-club,Zenith Padel Club,2026-09-06,Sunday,3,True,16.7,17.7,20.0,51.0,42.5,48.0,39.5,15.0,12.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-06,Sunday,4,True,17.0,17.0,10.0,56.0,46.5,56.0,46.5,20.0,18.0
future-padel-fot,Future Padel Fót,2026-09-06,Sunday,1,True,12.5,12.5,0.0,16.0,14.0,16.0,14.0,5.0,5.0
duna-padel,DUNA PADEL,2026-09-06,Sunday,4,True,10.2,10.2,0.0,64.0,57.5,64.0,57.5,20.0,20.0
budapest-padel,Budapest Padel,2026-09-06,Sunday,8,True,8.3,8.3,12.5,120.0,110.0,120.0,110.0,40.0,35.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-06,Sunday,4,True,4.6,5.5,10.0,76.0,72.5,64.0,60.5,20.0,18.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-06,Sunday,4,True,4.2,4.2,0.0,60.0,57.5,60.0,57.5,20.0,20.0
padel-king-savoya,Padel King Savoya,2026-09-06,Sunday,6,True,2.6,2.6,3.3,96.0,93.5,96.0,93.5,30.0,29.0
top-padel-club-budapest,Top Padel Club ,2026-09-06,Sunday,7,False,,,,98.0,0.0,98.0,0.0,35.0,0.0
musketas-padel,Musketas Padel ,2026-09-06,Sunday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
new-padel-club,New Padel Club,2026-09-06,Sunday,2,True,0.0,0.0,0.0,47.0,47.0,32.0,32.0,10.0,10.0
premier-padel-park,Premier Padel Park,2026-09-07,Monday,4,True,68.0,68.0,97.5,64.0,20.5,64.0,20.5,20.0,0.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-07,Monday,4,True,39.2,39.2,85.0,60.0,36.5,60.0,36.5,20.0,3.0
buda-padel,BUDAPADEL,2026-09-07,Monday,4,True,24.5,36.7,40.0,96.0,72.5,64.0,40.5,20.0,12.0
padel-garden-budapest,Padel Garden Budapest,2026-09-07,Monday,3,True,28.4,28.4,60.0,40.5,29.0,40.5,29.0,15.0,6.0
budapest-padel,Budapest Padel,2026-09-07,Monday,8,True,27.5,27.5,65.0,120.0,87.0,120.0,87.0,40.0,14.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-07,Monday,4,True,22.5,22.5,30.0,60.0,46.5,60.0,46.5,20.0,14.0
new-padel-club,New Padel Club,2026-09-07,Monday,2,True,14.9,21.9,30.0,47.0,40.0,32.0,25.0,10.0,7.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-07,Monday,4,True,20.5,20.5,37.5,56.0,44.5,56.0,44.5,20.0,12.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-07,Monday,4,True,10.5,12.5,25.0,76.0,68.0,64.0,56.0,20.0,15.0
zenith-padel-club,Zenith Padel Club,2026-09-07,Monday,3,True,9.8,10.4,20.0,51.0,46.0,48.0,43.0,15.0,12.0
grand-slam-padel,Grand Slam Padel,2026-09-07,Monday,3,True,9.5,9.5,26.7,42.0,38.0,42.0,38.0,15.0,11.0
