slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
padel-bros-budapest,Padel Bros Budapest,2026-09-16,Wednesday,3,True,100.0,100.0,100.0,40.5,0.0,37.5,0.0,15.0,0.0
premier-padel-park,Premier Padel Park,2026-09-16,Wednesday,4,True,76.0,76.0,92.5,50.0,12.0,50.0,12.0,20.0,1.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-16,Wednesday,4,True,65.2,65.2,77.5,46.0,16.0,46.0,16.0,20.0,4.5
top-padel-club-budapest,Top Padel Club ,2026-09-16,Wednesday,7,True,64.6,64.6,88.6,87.5,31.0,87.5,31.0,35.0,4.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-16,Wednesday,4,True,57.6,57.6,95.0,46.0,19.5,46.0,19.5,20.0,1.0
padel-garden-budapest,Padel Garden Budapest,2026-09-16,Wednesday,3,True,48.6,48.6,83.3,36.0,18.5,36.0,18.5,15.0,2.5
buda-padel,BUDAPADEL,2026-09-16,Wednesday,4,True,44.4,48.0,90.0,54.0,30.0,50.0,26.0,20.0,2.0
zenith-padel-club,Zenith Padel Club,2026-09-16,Wednesday,3,True,46.7,46.7,83.3,37.5,20.0,37.5,20.0,15.0,2.5
new-padel-club,New Padel Club,2026-09-16,Wednesday,2,True,44.2,46.0,60.0,26.0,14.5,25.0,13.5,10.0,4.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-16,Wednesday,4,True,44.6,44.6,57.5,46.0,25.5,46.0,25.5,20.0,8.5
duna-padel,DUNA PADEL,2026-09-16,Wednesday,4,True,44.0,44.0,67.5,50.0,28.0,50.0,28.0,20.0,6.5
grand-slam-padel,Grand Slam Padel,2026-09-16,Wednesday,3,True,43.5,43.5,80.0,34.5,19.5,34.5,19.5,15.0,3.0
future-padel-fot,Future Padel Fót,2026-09-16,Wednesday,1,True,40.0,40.0,80.0,12.5,7.5,12.5,7.5,5.0,1.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-16,Wednesday,4,True,36.1,39.0,57.5,54.0,34.5,50.0,30.5,20.0,8.5
budapest-padel,Budapest Padel,2026-09-16,Wednesday,8,True,37.5,37.5,78.8,100.0,62.5,100.0,62.5,40.0,8.5
padel-king-savoya,Padel King Savoya,2026-09-16,Wednesday,6,True,37.3,37.3,63.3,75.0,47.0,75.0,47.0,30.0,11.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-16,Wednesday,1,True,8.0,8.0,0.0,12.5,11.5,12.5,11.5,5.0,5.0
musketas-padel,Musketas Padel ,2026-09-16,Wednesday,2,False,,,,27.0,0.0,25.0,0.0,10.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-17,Thursday,3,True,100.0,100.0,100.0,72.0,0.0,48.0,0.0,15.0,0.0
premier-padel-park,Premier Padel Park,2026-09-17,Thursday,4,True,78.1,78.1,90.0,64.0,14.0,64.0,14.0,20.0,2.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-17,Thursday,4,True,50.0,50.0,42.5,60.0,30.0,60.0,30.0,20.0,11.5
buda-padel,BUDAPADEL,2026-09-17,Thursday,4,True,28.1,42.2,77.5,96.0,69.0,64.0,37.0,20.0,4.5
padel-king-savoya,Padel King Savoya,2026-09-17,Thursday,6,True,41.7,41.7,78.3,96.0,56.0,96.0,56.0,30.0,6.5
new-padel-club,New Padel Club,2026-09-17,Thursday,2,True,26.6,39.1,75.0,47.0,34.5,32.0,19.5,10.0,2.5
top-padel-club-budapest,Top Padel Club ,2026-09-17,Thursday,7,True,38.4,38.4,58.6,112.0,69.0,112.0,69.0,35.0,14.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-17,Thursday,4,True,31.6,35.9,72.5,76.0,52.0,64.0,41.0,20.0,5.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-17,Thursday,4,True,35.7,35.7,72.5,56.0,36.0,56.0,36.0,20.0,5.5
zenith-padel-club,Zenith Padel Club,2026-09-17,Thursday,3,True,35.3,35.4,83.3,51.0,33.0,48.0,31.0,15.0,2.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-17,Thursday,4,True,35.0,35.0,85.0,60.0,39.0,60.0,39.0,20.0,3.0
padel-garden-budapest,Padel Garden Budapest,2026-09-17,Thursday,3,True,32.1,32.1,60.0,40.5,27.5,40.5,27.5,15.0,6.0
budapest-padel,Budapest Padel,2026-09-17,Thursday,8,True,31.7,31.7,76.2,120.0,82.0,120.0,82.0,40.0,9.5
grand-slam-padel,Grand Slam Padel,2026-09-17,Thursday,3,True,26.2,26.2,63.3,42.0,31.0,42.0,31.0,15.0,5.5
duna-padel,DUNA PADEL,2026-09-17,Thursday,4,True,24.2,24.2,60.0,64.0,48.5,64.0,48.5,20.0,8.0
future-padel-fot,Future Padel Fót,2026-09-17,Thursday,1,True,15.6,15.6,30.0,16.0,13.5,16.0,13.5,5.0,3.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-17,Thursday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
musketas-padel,Musketas Padel ,2026-09-17,Thursday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-18,Friday,3,True,100.0,100.0,100.0,72.0,0.0,48.0,0.0,15.0,0.0
premier-padel-park,Premier Padel Park,2026-09-18,Friday,4,True,66.4,66.4,72.5,64.0,21.5,64.0,21.5,20.0,5.5
top-padel-club-budapest,Top Padel Club ,2026-09-18,Friday,7,True,48.7,48.7,40.0,112.0,57.5,112.0,57.5,35.0,21.0
buda-padel,BUDAPADEL,2026-09-18,Friday,4,True,28.1,42.2,90.0,96.0,69.0,64.0,37.0,20.0,2.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-18,Friday,4,True,35.0,35.0,65.0,60.0,39.0,60.0,39.0,20.0,7.0
budapest-padel,Budapest Padel,2026-09-18,Friday,8,True,25.8,25.8,37.5,120.0,89.0,120.0,89.0,40.0,25.0
future-padel-fot,Future Padel Fót,2026-09-18,Friday,1,True,25.0,25.0,60.0,16.0,12.0,16.0,12.0,5.0,2.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-18,Friday,4,True,19.1,22.7,30.0,76.0,61.5,64.0,49.5,20.0,14.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-18,Friday,4,True,19.6,19.6,10.0,56.0,45.0,56.0,45.0,20.0,18.0
zenith-padel-club,Zenith Padel Club,2026-09-18,Friday,3,True,16.7,17.7,16.7,51.0,42.5,48.0,39.5,15.0,12.5
duna-padel,DUNA PADEL,2026-09-18,Friday,4,True,17.2,17.2,30.0,64.0,53.0,64.0,53.0,20.0,14.0
padel-king-savoya,Padel King Savoya,2026-09-18,Friday,6,True,15.1,15.1,31.7,96.0,81.5,96.0,81.5,30.0,20.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-18,Friday,4,True,15.0,15.0,20.0,60.0,51.0,60.0,51.0,20.0,16.0
padel-garden-budapest,Padel Garden Budapest,2026-09-18,Friday,3,True,14.8,14.8,13.3,40.5,34.5,40.5,34.5,15.0,13.0
new-padel-club,New Padel Club,2026-09-18,Friday,2,True,9.6,14.1,15.0,47.0,42.5,32.0,27.5,10.0,8.5
grand-slam-padel,Grand Slam Padel,2026-09-18,Friday,3,True,8.3,8.3,13.3,42.0,38.5,42.0,38.5,15.0,13.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-18,Friday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
musketas-padel,Musketas Padel ,2026-09-18,Friday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-19,Saturday,4,True,79.3,79.3,62.5,58.0,12.0,58.0,12.0,20.0,7.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-19,Saturday,4,True,70.0,70.0,70.0,60.0,18.0,60.0,18.0,20.0,6.0
padel-garden-budapest,Padel Garden Budapest,2026-09-19,Saturday,3,True,54.3,54.3,0.0,40.5,18.5,40.5,18.5,15.0,15.0
premier-padel-park,Premier Padel Park,2026-09-19,Saturday,4,True,51.6,51.6,30.0,64.0,31.0,64.0,31.0,20.0,14.0
padel-bros-budapest,Padel Bros Budapest,2026-09-19,Saturday,3,True,61.1,47.9,63.3,72.0,28.0,48.0,25.0,15.0,5.5
grand-slam-padel,Grand Slam Padel,2026-09-19,Saturday,3,True,45.2,45.2,20.0,42.0,23.0,42.0,23.0,15.0,12.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-19,Saturday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
duna-padel,DUNA PADEL,2026-09-19,Saturday,4,True,21.1,21.1,12.5,64.0,50.5,64.0,50.5,20.0,17.5
top-padel-club-budapest,Top Padel Club ,2026-09-19,Saturday,7,True,15.3,15.3,7.1,98.0,83.0,98.0,83.0,35.0,32.5
future-padel-fot,Future Padel Fót,2026-09-19,Saturday,1,True,12.5,12.5,0.0,16.0,14.0,16.0,14.0,5.0,5.0
zenith-padel-club,Zenith Padel Club,2026-09-19,Saturday,3,True,8.8,9.4,0.0,51.0,46.5,48.0,43.5,15.0,15.0
new-padel-club,New Padel Club,2026-09-19,Saturday,2,True,5.3,7.8,0.0,47.0,44.5,32.0,29.5,10.0,10.0
padel-king-savoya,Padel King Savoya,2026-09-19,Saturday,6,True,6.8,6.8,0.0,96.0,89.5,96.0,89.5,30.0,30.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-19,Saturday,4,True,5.3,6.2,5.0,76.0,72.0,64.0,60.0,20.0,19.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-19,Saturday,4,True,4.5,4.5,0.0,56.0,53.5,56.0,53.5,20.0,20.0
buda-padel,BUDAPADEL,2026-09-19,Saturday,4,True,2.6,3.9,0.0,96.0,93.5,64.0,61.5,20.0,20.0
budapest-padel,Budapest Padel,2026-09-19,Saturday,8,True,2.9,2.9,3.7,120.0,116.5,120.0,116.5,40.0,38.5
musketas-padel,Musketas Padel ,2026-09-19,Saturday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-20,Sunday,4,True,52.6,52.6,22.5,58.0,27.5,58.0,27.5,20.0,15.5
premier-padel-park,Premier Padel Park,2026-09-20,Sunday,4,True,40.6,40.6,35.0,64.0,38.0,64.0,38.0,20.0,13.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-20,Sunday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
buda-padel,BUDAPADEL,2026-09-20,Sunday,4,True,15.1,22.7,20.0,96.0,81.5,64.0,49.5,20.0,16.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-20,Sunday,4,True,18.8,18.8,20.0,56.0,45.5,56.0,45.5,20.0,16.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-20,Sunday,4,True,13.3,13.3,0.0,60.0,52.0,60.0,52.0,20.0,20.0
duna-padel,DUNA PADEL,2026-09-20,Sunday,4,True,11.7,11.7,5.0,64.0,56.5,64.0,56.5,20.0,19.0
budapest-padel,Budapest Padel,2026-09-20,Sunday,8,True,9.2,9.2,12.5,120.0,109.0,120.0,109.0,40.0,35.0
future-padel-fot,Future Padel Fót,2026-09-20,Sunday,1,True,6.2,6.2,0.0,16.0,15.0,16.0,15.0,5.0,5.0
padel-king-savoya,Padel King Savoya,2026-09-20,Sunday,6,True,4.7,4.7,6.7,96.0,91.5,96.0,91.5,30.0,28.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-20,Sunday,4,True,3.9,4.7,5.0,76.0,73.0,64.0,61.0,20.0,19.0
top-padel-club-budapest,Top Padel Club ,2026-09-20,Sunday,7,True,3.6,3.6,4.3,98.0,94.5,98.0,94.5,35.0,33.5
padel-bros-budapest,Padel Bros Budapest,2026-09-20,Sunday,3,True,2.1,3.1,0.0,72.0,70.5,48.0,46.5,15.0,15.0
grand-slam-padel,Grand Slam Padel,2026-09-20,Sunday,3,True,2.6,2.6,0.0,39.0,38.0,39.0,38.0,12.0,12.0
padel-garden-budapest,Padel Garden Budapest,2026-09-20,Sunday,3,True,2.5,2.5,0.0,40.5,39.5,40.5,39.5,15.0,15.0
zenith-padel-club,Zenith Padel Club,2026-09-20,Sunday,3,True,2.0,2.1,0.0,51.0,50.0,48.0,47.0,15.0,15.0
musketas-padel,Musketas Padel ,2026-09-20,Sunday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
new-padel-club,New Padel Club,2026-09-20,Sunday,2,True,0.0,0.0,0.0,47.0,47.0,32.0,32.0,10.0,10.0
premier-padel-park,Premier Padel Park,2026-09-21,Monday,4,True,64.1,64.1,95.0,64.0,23.0,64.0,23.0,20.0,1.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-21,Monday,4,True,33.3,33.3,82.5,60.0,40.0,60.0,40.0,20.0,3.5
budapest-padel,Budapest Padel,2026-09-21,Monday,8,True,26.2,26.2,63.7,120.0,88.5,120.0,88.5,40.0,14.5
padel-garden-budapest,Padel Garden Budapest,2026-09-21,Monday,3,True,22.2,22.2,53.3,40.5,31.5,40.5,31.5,15.0,7.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-21,Monday,4,True,21.7,21.7,32.5,60.0,47.0,60.0,47.0,20.0,13.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-21,Monday,4,True,20.5,20.5,42.5,56.0,44.5,56.0,44.5,20.0,11.5
future-padel-fot,Future Padel Fót,2026-09-21,Monday,1,True,18.8,18.8,40.0,16.0,13.0,16.0,13.0,5.0,3.0
top-padel-club-budapest,Top Padel Club ,2026-09-21,Monday,7,True,17.4,17.4,27.1,112.0,92.5,112.0,92.5,35.0,25.5
