slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
premier-padel-park,Premier Padel Park,2026-08-27,Thursday,4,True,92.0,92.0,100.0,50.0,4.0,50.0,4.0,20.0,0.0
buda-padel,BUDAPADEL,2026-08-27,Thursday,4,True,57.4,62.0,92.5,54.0,23.0,50.0,19.0,20.0,1.5
grand-slam-padel,Grand Slam Padel,2026-08-27,Thursday,3,True,52.2,52.2,46.7,34.5,16.5,34.5,16.5,15.0,8.0
new-padel-club,New Padel Club,2026-08-27,Thursday,2,True,50.0,52.0,85.0,26.0,13.0,25.0,12.0,10.0,1.5
padel-king-savoya,Padel King Savoya,2026-08-27,Thursday,6,True,44.0,44.0,55.0,75.0,42.0,75.0,42.0,30.0,13.5
padel-garden-budapest,Padel Garden Budapest,2026-08-27,Thursday,3,True,43.1,43.1,70.0,36.0,20.5,36.0,20.5,15.0,4.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-08-27,Thursday,4,True,42.4,42.4,75.0,46.0,26.5,46.0,26.5,20.0,5.0
zenith-padel-club,Zenith Padel Club,2026-08-27,Thursday,3,True,41.3,41.3,43.3,37.5,22.0,37.5,22.0,15.0,8.5
flow-padel-ujpest,Flow Padel Újpest,2026-08-27,Thursday,4,True,40.2,40.2,62.5,46.0,27.5,46.0,27.5,20.0,7.5
future-padel-fot,Future Padel Fót,2026-08-27,Thursday,1,True,40.0,40.0,40.0,12.5,7.5,12.5,7.5,5.0,3.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-08-27,Thursday,4,True,36.1,39.0,57.5,54.0,34.5,50.0,30.5,20.0,8.5
budapest-padel,Budapest Padel,2026-08-27,Thursday,8,True,36.5,36.5,63.7,100.0,63.5,100.0,63.5,40.0,14.5
duna-padel,DUNA PADEL,2026-08-27,Thursday,4,True,35.0,35.0,45.0,50.0,32.5,50.0,32.5,20.0,11.0
premier-padel-nagyret,Premier Padel Nagyret,2026-08-27,Thursday,4,True,29.3,29.3,32.5,46.0,32.5,46.0,32.5,20.0,13.5
panorama-padel-budapest,Panorama Padel Budapest,2026-08-27,Thursday,1,True,8.0,8.0,0.0,12.5,11.5,12.5,11.5,5.0,5.0
top-padel-club-budapest,Top Padel Club ,2026-08-27,Thursday,7,False,,,,87.5,0.0,87.5,0.0,35.0,0.0
musketas-padel,Musketas Padel ,2026-08-27,Thursday,2,False,,,,27.0,0.0,25.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-08-28,Friday,4,True,89.8,89.8,92.5,64.0,6.5,64.0,6.5,20.0,1.5
duna-padel,DUNA PADEL,2026-08-28,Friday,4,True,42.2,42.2,22.5,64.0,37.0,64.0,37.0,20.0,15.5
