slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
top-padel-club-budapest,Top Padel Club ,2026-09-10,Thursday,7,True,100.0,100.0,100.0,38.5,0.0,38.5,0.0,31.5,0.0
new-padel-club,New Padel Club,2026-09-10,Thursday,2,True,90.9,95.0,100.0,11.0,1.0,10.0,0.5,8.0,0.0
premier-padel-park,Premier Padel Park,2026-09-10,Thursday,4,True,92.5,92.5,96.9,20.0,1.5,20.0,1.5,16.0,0.5
buda-padel,BUDAPADEL,2026-09-10,Thursday,4,True,78.8,90.9,100.0,26.0,5.5,22.0,2.0,18.0,0.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-10,Thursday,4,True,68.8,82.5,84.4,24.0,7.5,20.0,3.5,16.0,2.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-10,Thursday,4,True,77.8,77.8,77.8,18.0,4.0,18.0,4.0,18.0,4.0
padel-garden-budapest,Padel Garden Budapest,2026-09-10,Thursday,3,True,74.1,74.1,70.8,13.5,3.5,13.5,3.5,12.0,3.5
zenith-padel-club,Zenith Padel Club,2026-09-10,Thursday,3,True,73.3,73.3,91.7,15.0,4.0,15.0,4.0,12.0,1.0
duna-padel,DUNA PADEL,2026-09-10,Thursday,4,True,72.7,72.7,88.9,22.0,6.0,22.0,6.0,18.0,2.0
padel-king-savoya,Padel King Savoya,2026-09-10,Thursday,6,True,69.7,69.7,81.5,33.0,10.0,33.0,10.0,27.0,5.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-10,Thursday,4,True,63.9,63.9,63.9,18.0,6.5,18.0,6.5,18.0,6.5
grand-slam-padel,Grand Slam Padel,2026-09-10,Thursday,3,True,62.5,62.5,62.5,12.0,4.5,12.0,4.5,12.0,4.5
budapest-padel,Budapest Padel,2026-09-10,Thursday,8,True,55.7,55.7,65.3,44.0,19.5,44.0,19.5,36.0,12.5
future-padel-fot,Future Padel Fót,2026-09-10,Thursday,1,True,20.0,20.0,0.0,5.0,4.0,5.0,4.0,4.0,4.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-10,Thursday,1,True,20.0,20.0,0.0,5.0,4.0,5.0,4.0,4.0,4.0
musketas-padel,Musketas Padel ,2026-09-10,Thursday,2,False,,,,12.0,0.0,10.0,0.0,8.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-10,Thursday,3,False,,,,18.0,0.0,15.0,0.0,12.0,0.0
top-padel-club-budapest,Top Padel Club ,2026-09-11,Friday,7,True,100.0,100.0,100.0,112.0,0.0,112.0,0.0,35.0,0.0
premier-padel-park,Premier Padel Park,2026-09-11,Friday,4,True,81.2,81.2,85.0,64.0,12.0,64.0,12.0,20.0,3.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-11,Friday,4,True,53.3,53.3,55.0,60.0,28.0,60.0,28.0,20.0,9.0
buda-padel,BUDAPADEL,2026-09-11,Friday,4,True,34.9,52.3,97.5,96.0,62.5,64.0,30.5,20.0,0.5
duna-padel,DUNA PADEL,2026-09-11,Friday,4,True,43.0,43.0,50.0,64.0,36.5,64.0,36.5,20.0,10.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-11,Friday,4,True,40.2,40.2,62.5,56.0,33.5,56.0,33.5,20.0,7.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-11,Friday,1,True,41.2,37.5,100.0,17.0,10.0,16.0,10.0,5.0,0.0
padel-garden-budapest,Padel Garden Budapest,2026-09-11,Friday,3,True,32.1,32.1,53.3,40.5,27.5,40.5,27.5,15.0,7.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-11,Friday,4,True,31.7,31.7,52.5,60.0,41.0,60.0,41.0,20.0,9.5
future-padel-fot,Future Padel Fót,2026-09-11,Friday,1,True,31.2,31.2,60.0,16.0,11.0,16.0,11.0,5.0,2.0
budapest-padel,Budapest Padel,2026-09-11,Friday,8,True,27.5,27.5,43.8,120.0,87.0,120.0,87.0,40.0,22.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-11,Friday,4,True,19.7,23.4,17.5,76.0,61.0,64.0,49.0,20.0,16.5
padel-king-savoya,Padel King Savoya,2026-09-11,Friday,6,True,22.9,22.9,38.3,96.0,74.0,96.0,74.0,30.0,18.5
zenith-padel-club,Zenith Padel Club,2026-09-11,Friday,3,True,21.6,22.9,0.0,51.0,40.0,48.0,37.0,15.0,15.0
grand-slam-padel,Grand Slam Padel,2026-09-11,Friday,3,True,22.6,22.6,46.7,42.0,32.5,42.0,32.5,15.0,8.0
new-padel-club,New Padel Club,2026-09-11,Friday,2,True,4.3,6.2,20.0,47.0,45.0,32.0,30.0,10.0,8.0
musketas-padel,Musketas Padel ,2026-09-11,Friday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-11,Friday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
top-padel-club-budapest,Top Padel Club ,2026-09-12,Saturday,7,True,100.0,100.0,100.0,98.0,0.0,98.0,0.0,35.0,0.0
buda-padel,BUDAPADEL,2026-09-12,Saturday,4,True,36.5,54.7,85.0,96.0,61.0,64.0,29.0,20.0,3.0
future-padel-fot,Future Padel Fót,2026-09-12,Saturday,1,True,43.8,43.8,0.0,16.0,9.0,16.0,9.0,5.0,5.0
premier-padel-park,Premier Padel Park,2026-09-12,Saturday,4,True,41.4,41.4,27.5,64.0,37.5,64.0,37.5,20.0,14.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-12,Saturday,4,True,35.8,35.8,7.5,60.0,38.5,60.0,38.5,20.0,18.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-12,Saturday,4,True,33.9,33.9,0.0,56.0,37.0,56.0,37.0,20.0,20.0
duna-padel,DUNA PADEL,2026-09-12,Saturday,4,True,32.0,32.0,50.0,64.0,43.5,64.0,43.5,20.0,10.0
new-padel-club,New Padel Club,2026-09-12,Saturday,2,True,17.0,25.0,20.0,47.0,39.0,32.0,24.0,10.0,8.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-12,Saturday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-12,Saturday,4,True,22.4,22.4,2.5,58.0,45.0,58.0,45.0,20.0,19.5
zenith-padel-club,Zenith Padel Club,2026-09-12,Saturday,3,True,16.7,17.7,0.0,51.0,42.5,48.0,39.5,15.0,15.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-12,Saturday,4,True,15.8,17.2,2.5,76.0,64.0,64.0,53.0,20.0,19.5
budapest-padel,Budapest Padel,2026-09-12,Saturday,8,True,11.7,11.7,0.0,120.0,106.0,120.0,106.0,40.0,40.0
padel-king-savoya,Padel King Savoya,2026-09-12,Saturday,6,True,10.4,10.4,5.0,96.0,86.0,96.0,86.0,30.0,28.5
padel-garden-budapest,Padel Garden Budapest,2026-09-12,Saturday,3,True,7.4,7.4,0.0,40.5,37.5,40.5,37.5,15.0,15.0
grand-slam-padel,Grand Slam Padel,2026-09-12,Saturday,3,True,0.0,0.0,0.0,42.0,42.0,42.0,42.0,15.0,15.0
musketas-padel,Musketas Padel ,2026-09-12,Saturday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-12,Saturday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
top-padel-club-budapest,Top Padel Club ,2026-09-13,Sunday,7,True,100.0,100.0,100.0,98.0,0.0,98.0,0.0,35.0,0.0
grand-slam-padel,Grand Slam Padel,2026-09-13,Sunday,3,True,44.9,44.9,41.7,39.0,21.5,39.0,21.5,12.0,7.0
padel-king-savoya,Padel King Savoya,2026-09-13,Sunday,6,True,31.8,31.8,5.0,96.0,65.5,96.0,65.5,30.0,28.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-13,Sunday,4,True,27.5,27.5,15.0,60.0,43.5,60.0,43.5,20.0,17.0
premier-padel-park,Premier Padel Park,2026-09-13,Sunday,4,True,27.3,27.3,37.5,64.0,46.5,64.0,46.5,20.0,12.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-13,Sunday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
buda-padel,BUDAPADEL,2026-09-13,Sunday,4,True,12.5,18.8,27.5,96.0,84.0,64.0,52.0,20.0,14.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-13,Sunday,4,True,18.8,18.8,22.5,56.0,45.5,56.0,45.5,20.0,15.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-13,Sunday,4,True,16.4,16.4,32.5,58.0,48.5,58.0,48.5,20.0,13.5
future-padel-fot,Future Padel Fót,2026-09-13,Sunday,1,True,12.5,12.5,0.0,16.0,14.0,16.0,14.0,5.0,5.0
budapest-padel,Budapest Padel,2026-09-13,Sunday,8,True,12.1,12.1,17.5,120.0,105.5,120.0,105.5,40.0,33.0
zenith-padel-club,Zenith Padel Club,2026-09-13,Sunday,3,True,10.8,11.5,6.7,51.0,45.5,48.0,42.5,15.0,14.0
padel-garden-budapest,Padel Garden Budapest,2026-09-13,Sunday,3,True,8.6,8.6,6.7,40.5,37.0,40.5,37.0,15.0,14.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-13,Sunday,4,True,3.9,4.7,0.0,76.0,73.0,64.0,61.0,20.0,20.0
duna-padel,DUNA PADEL,2026-09-13,Sunday,4,True,3.9,3.9,0.0,64.0,61.5,64.0,61.5,20.0,20.0
