slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
top-padel-club-budapest,Top Padel Club ,2026-09-13,Sunday,7,True,100.0,100.0,100.0,31.5,0.0,31.5,0.0,31.5,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-13,Sunday,3,True,100.0,100.0,100.0,19.5,0.0,16.5,0.0,13.5,0.0
grand-slam-padel,Grand Slam Padel,2026-09-13,Sunday,3,True,81.0,81.0,81.0,10.5,2.0,10.5,2.0,10.5,2.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-13,Sunday,4,True,77.8,77.8,77.8,18.0,4.0,18.0,4.0,18.0,4.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-13,Sunday,4,True,75.0,75.0,75.0,18.0,4.5,18.0,4.5,18.0,4.5
zenith-padel-club,Zenith Padel Club,2026-09-13,Sunday,3,True,63.6,63.6,77.8,16.5,6.0,16.5,6.0,13.5,3.0
premier-padel-park,Premier Padel Park,2026-09-13,Sunday,4,True,61.4,61.4,75.0,22.0,8.5,22.0,8.5,18.0,4.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-13,Sunday,1,True,54.5,54.5,44.4,5.5,2.5,5.5,2.5,4.5,2.5
padel-garden-budapest,Padel Garden Budapest,2026-09-13,Sunday,3,True,40.0,40.0,40.7,15.0,9.0,15.0,9.0,13.5,8.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-13,Sunday,4,True,30.8,36.4,38.9,26.0,18.0,22.0,14.0,18.0,11.0
new-padel-club,New Padel Club,2026-09-13,Sunday,2,True,33.3,36.4,44.4,12.0,8.0,11.0,7.0,9.0,5.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-13,Sunday,4,True,33.3,33.3,33.3,18.0,12.0,18.0,12.0,18.0,12.0
