slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
padel-verzum,Padel Verzum,2026-09-19,Saturday,4,True,100.0,100.0,100.0,36.0,0.0,32.0,0.0,20.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-19,Saturday,3,True,100.0,100.0,100.0,27.0,0.0,24.0,0.0,15.0,0.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-19,Saturday,4,True,86.7,86.7,80.0,30.0,4.0,30.0,4.0,20.0,4.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-19,Saturday,4,True,73.5,73.5,55.0,34.0,9.0,34.0,9.0,20.0,9.0
duna-padel,DUNA PADEL,2026-09-19,Saturday,4,True,56.9,56.9,62.5,36.0,15.5,36.0,15.5,20.0,7.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-19,Saturday,1,True,56.2,56.2,40.0,8.0,3.5,8.0,3.5,5.0,3.0
premier-padel-park,Premier Padel Park,2026-09-19,Saturday,4,True,53.1,53.1,50.0,32.0,15.0,32.0,15.0,20.0,10.0
top-padel-club-budapest,Top Padel Club ,2026-09-19,Saturday,7,True,50.0,50.0,57.1,63.0,31.5,63.0,31.5,35.0,15.0
future-padel-fot,Future Padel Fót,2026-09-19,Saturday,1,True,50.0,50.0,50.0,8.0,4.0,8.0,4.0,5.0,2.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-19,Saturday,4,True,36.1,40.6,37.5,36.0,23.0,32.0,19.0,20.0,12.5
zenith-padel-club,Zenith Padel Club,2026-09-19,Saturday,3,True,39.6,39.6,30.0,24.0,14.5,24.0,14.5,15.0,10.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-19,Saturday,4,True,33.9,33.9,30.0,28.0,18.5,28.0,18.5,20.0,14.0
new-padel-club,New Padel Club,2026-09-19,Saturday,2,True,29.4,31.2,30.0,17.0,12.0,16.0,11.0,10.0,7.0
padel-garden-budapest,Padel Garden Budapest,2026-09-19,Saturday,3,True,24.4,24.4,3.3,22.5,17.0,22.5,17.0,15.0,14.5
buda-padel,BUDAPADEL,2026-09-19,Saturday,4,True,18.2,20.0,2.5,44.0,36.0,40.0,32.0,20.0,19.5
grand-slam-padel,Grand Slam Padel,2026-09-19,Saturday,3,True,16.7,16.7,10.0,21.0,17.5,21.0,17.5,15.0,13.5
budapest-padel,Budapest Padel,2026-09-19,Saturday,8,True,11.9,11.9,21.3,80.0,70.5,80.0,70.5,40.0,31.5
padel-king-savoya,Padel King Savoya,2026-09-19,Saturday,6,True,9.2,9.2,5.0,60.0,54.5,60.0,54.5,30.0,28.5
musketas-padel,Musketas Padel ,2026-09-19,Saturday,2,False,,,,18.0,0.0,16.0,0.0,10.0,0.0
padel-verzum,Padel Verzum,2026-09-20,Sunday,4,True,100.0,100.0,100.0,96.0,0.0,64.0,0.0,20.0,0.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-20,Sunday,4,True,76.7,76.7,47.5,58.0,13.5,58.0,13.5,20.0,10.5
premier-padel-park,Premier Padel Park,2026-09-20,Sunday,4,True,71.1,71.1,65.0,64.0,18.5,64.0,18.5,20.0,7.0
buda-padel,BUDAPADEL,2026-09-20,Sunday,4,True,44.3,66.4,75.0,96.0,53.5,64.0,21.5,20.0,5.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-20,Sunday,4,True,32.1,32.1,37.5,56.0,38.0,56.0,38.0,20.0,12.5
padel-garden-budapest,Padel Garden Budapest,2026-09-20,Sunday,3,True,30.9,30.9,43.3,40.5,28.0,40.5,28.0,15.0,8.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-20,Sunday,4,True,30.8,30.8,15.0,60.0,41.5,60.0,41.5,20.0,17.0
zenith-padel-club,Zenith Padel Club,2026-09-20,Sunday,3,True,24.5,26.0,20.0,51.0,38.5,48.0,35.5,15.0,12.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-20,Sunday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
future-padel-fot,Future Padel Fót,2026-09-20,Sunday,1,True,25.0,25.0,0.0,16.0,12.0,16.0,12.0,5.0,5.0
duna-padel,DUNA PADEL,2026-09-20,Sunday,4,True,24.2,24.2,15.0,64.0,48.5,64.0,48.5,20.0,17.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-20,Sunday,4,True,19.1,22.7,35.0,76.0,61.5,64.0,49.5,20.0,13.0
top-padel-club-budapest,Top Padel Club ,2026-09-20,Sunday,7,True,22.4,22.4,18.6,98.0,76.0,98.0,76.0,35.0,28.5
padel-king-savoya,Padel King Savoya,2026-09-20,Sunday,6,True,18.2,18.2,16.7,96.0,78.5,96.0,78.5,30.0,25.0
budapest-padel,Budapest Padel,2026-09-20,Sunday,8,True,12.9,12.9,16.2,120.0,104.5,120.0,104.5,40.0,33.5
padel-bros-budapest,Padel Bros Budapest,2026-09-20,Sunday,3,True,8.3,12.5,6.7,72.0,66.0,48.0,42.0,15.0,14.0
grand-slam-padel,Grand Slam Padel,2026-09-20,Sunday,3,True,10.3,10.3,0.0,39.0,35.0,39.0,35.0,12.0,12.0
new-padel-club,New Padel Club,2026-09-20,Sunday,2,True,4.3,6.2,10.0,47.0,45.0,32.0,30.0,10.0,9.0
musketas-padel,Musketas Padel ,2026-09-20,Sunday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
padel-verzum,Padel Verzum,2026-09-21,Monday,4,True,100.0,100.0,100.0,96.0,0.0,64.0,0.0,20.0,0.0
premier-padel-park,Premier Padel Park,2026-09-21,Monday,4,True,70.3,70.3,92.5,64.0,19.0,64.0,19.0,20.0,1.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-21,Monday,4,True,40.0,40.0,95.0,60.0,36.0,60.0,36.0,20.0,1.0
padel-garden-budapest,Padel Garden Budapest,2026-09-21,Monday,3,True,38.3,38.3,63.3,40.5,25.0,40.5,25.0,15.0,5.5
budapest-padel,Budapest Padel,2026-09-21,Monday,8,True,34.6,34.6,78.8,120.0,78.5,120.0,78.5,40.0,8.5
buda-padel,BUDAPADEL,2026-09-21,Monday,4,True,19.8,29.7,82.5,96.0,77.0,64.0,45.0,20.0,3.5
top-padel-club-budapest,Top Padel Club ,2026-09-21,Monday,7,True,27.7,27.7,52.9,112.0,81.0,112.0,81.0,35.0,16.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-21,Monday,4,True,27.7,27.7,55.0,56.0,40.5,56.0,40.5,20.0,9.0
grand-slam-padel,Grand Slam Padel,2026-09-21,Monday,3,True,26.2,26.2,60.0,42.0,31.0,42.0,31.0,15.0,6.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-21,Monday,4,True,25.8,25.8,45.0,60.0,44.5,60.0,44.5,20.0,11.0
new-padel-club,New Padel Club,2026-09-21,Monday,2,True,17.0,25.0,40.0,47.0,39.0,32.0,24.0,10.0,6.0
zenith-padel-club,Zenith Padel Club,2026-09-21,Monday,3,True,21.6,22.9,36.7,51.0,40.0,48.0,37.0,15.0,9.5
future-padel-fot,Future Padel Fót,2026-09-21,Monday,1,True,18.8,18.8,40.0,16.0,13.0,16.0,13.0,5.0,3.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-21,Monday,4,True,15.1,18.0,50.0,76.0,64.5,64.0,52.5,20.0,10.0
duna-padel,DUNA PADEL,2026-09-21,Monday,4,True,14.1,14.1,27.5,64.0,55.0,64.0,55.0,20.0,14.5
padel-king-savoya,Padel King Savoya,2026-09-21,Monday,6,True,9.9,9.9,25.0,96.0,86.5,96.0,86.5,30.0,22.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-21,Monday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-21,Monday,3,True,2.1,3.1,10.0,72.0,70.5,48.0,46.5,15.0,13.5
musketas-padel,Musketas Padel ,2026-09-21,Monday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
padel-verzum,Padel Verzum,2026-09-22,Tuesday,4,True,100.0,100.0,100.0,96.0,0.0,64.0,0.0,20.0,0.0
premier-padel-park,Premier Padel Park,2026-09-22,Tuesday,4,True,69.5,69.5,92.5,64.0,19.5,64.0,19.5,20.0,1.5
top-padel-club-budapest,Top Padel Club ,2026-09-22,Tuesday,7,True,38.4,38.4,57.1,112.0,69.0,112.0,69.0,35.0,15.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-22,Tuesday,4,True,35.0,35.0,77.5,60.0,39.0,60.0,39.0,20.0,4.5
grand-slam-padel,Grand Slam Padel,2026-09-22,Tuesday,3,True,33.3,33.3,63.3,42.0,28.0,42.0,28.0,15.0,5.5
new-padel-club,New Padel Club,2026-09-22,Tuesday,2,True,22.3,32.8,45.0,47.0,36.5,32.0,21.5,10.0,5.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-22,Tuesday,4,True,26.3,31.2,65.0,76.0,56.0,64.0,44.0,20.0,7.0
budapest-padel,Budapest Padel,2026-09-22,Tuesday,8,True,29.6,29.6,63.7,120.0,84.5,120.0,84.5,40.0,14.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-22,Tuesday,4,True,28.3,28.3,35.0,60.0,43.0,60.0,43.0,20.0,13.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-22,Tuesday,4,True,27.7,27.7,47.5,56.0,40.5,56.0,40.5,20.0,10.5
