slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
top-padel-club-budapest,Top Padel Club ,2026-09-25,Friday,7,True,77.7,77.7,100.0,87.5,19.5,87.5,19.5,35.0,0.0
premier-padel-park,Premier Padel Park,2026-09-25,Friday,4,True,71.0,71.0,85.0,50.0,14.5,50.0,14.5,20.0,3.0
zenith-padel-club,Zenith Padel Club,2026-09-25,Friday,3,True,61.3,61.3,70.0,37.5,14.5,37.5,14.5,15.0,4.5
buda-padel,BUDAPADEL,2026-09-25,Friday,4,True,56.5,61.0,75.0,54.0,23.5,50.0,19.5,20.0,5.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-25,Friday,4,True,54.3,54.3,65.0,46.0,21.0,46.0,21.0,20.0,7.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-25,Friday,4,True,44.6,44.6,62.5,46.0,25.5,46.0,25.5,20.0,7.5
future-padel-fot,Future Padel Fót,2026-09-25,Friday,1,True,44.0,44.0,60.0,12.5,7.0,12.5,7.0,5.0,2.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-25,Friday,4,True,39.8,43.0,37.5,54.0,32.5,50.0,28.5,20.0,12.5
padel-garden-budapest,Padel Garden Budapest,2026-09-25,Friday,3,True,38.9,38.9,23.3,36.0,22.0,36.0,22.0,15.0,11.5
duna-padel,DUNA PADEL,2026-09-25,Friday,4,True,34.0,34.0,37.5,50.0,33.0,50.0,33.0,20.0,12.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-25,Friday,4,True,33.7,33.7,27.5,46.0,30.5,46.0,30.5,20.0,14.5
padel-king-savoya,Padel King Savoya,2026-09-25,Friday,6,True,27.3,27.3,10.0,75.0,54.5,75.0,54.5,30.0,27.0
grand-slam-padel,Grand Slam Padel,2026-09-25,Friday,3,True,24.6,24.6,20.0,34.5,26.0,34.5,26.0,15.0,12.0
budapest-padel,Budapest Padel,2026-09-25,Friday,8,True,22.0,22.0,21.3,100.0,78.0,100.0,78.0,40.0,31.5
new-padel-club,New Padel Club,2026-09-25,Friday,2,True,19.2,20.0,0.0,26.0,21.0,25.0,20.0,10.0,10.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-25,Friday,1,True,8.0,8.0,0.0,12.5,11.5,12.5,11.5,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-25,Friday,3,False,,,,40.5,0.0,37.5,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-25,Friday,2,False,,,,27.0,0.0,25.0,0.0,10.0,0.0
top-padel-club-budapest,Top Padel Club ,2026-09-26,Saturday,7,True,85.7,85.7,100.0,98.0,14.0,98.0,14.0,35.0,0.0
padel-garden-budapest,Padel Garden Budapest,2026-09-26,Saturday,3,True,70.4,70.4,50.0,40.5,12.0,40.5,12.0,15.0,7.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-26,Saturday,4,True,52.5,52.5,47.5,60.0,28.5,60.0,28.5,20.0,10.5
buda-padel,BUDAPADEL,2026-09-26,Saturday,4,True,33.9,50.8,35.0,96.0,63.5,64.0,31.5,20.0,13.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-26,Saturday,4,True,48.2,48.2,22.5,56.0,29.0,56.0,29.0,20.0,15.5
premier-padel-park,Premier Padel Park,2026-09-26,Saturday,4,True,39.8,39.8,15.0,64.0,38.5,64.0,38.5,20.0,17.0
grand-slam-padel,Grand Slam Padel,2026-09-26,Saturday,3,True,26.2,26.2,0.0,42.0,31.0,42.0,31.0,15.0,15.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-26,Saturday,4,True,25.0,25.0,20.0,58.0,43.5,58.0,43.5,20.0,16.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-26,Saturday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
zenith-padel-club,Zenith Padel Club,2026-09-26,Saturday,3,True,17.6,18.8,10.0,51.0,42.0,48.0,39.0,15.0,13.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-26,Saturday,4,True,13.2,15.6,10.0,76.0,66.0,64.0,54.0,20.0,18.0
new-padel-club,New Padel Club,2026-09-26,Saturday,2,True,10.6,15.6,30.0,47.0,42.0,32.0,27.0,10.0,7.0
duna-padel,DUNA PADEL,2026-09-26,Saturday,4,True,10.9,10.9,17.5,64.0,57.0,64.0,57.0,20.0,16.5
future-padel-fot,Future Padel Fót,2026-09-26,Saturday,1,True,6.2,6.2,0.0,16.0,15.0,16.0,15.0,5.0,5.0
budapest-padel,Budapest Padel,2026-09-26,Saturday,8,True,5.8,5.8,1.2,120.0,113.0,120.0,113.0,40.0,39.5
padel-king-savoya,Padel King Savoya,2026-09-26,Saturday,6,True,4.7,4.7,5.0,96.0,91.5,96.0,91.5,30.0,28.5
padel-bros-budapest,Padel Bros Budapest,2026-09-26,Saturday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-26,Saturday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
duna-padel,DUNA PADEL,2026-09-27,Sunday,4,True,60.2,60.2,55.0,64.0,25.5,64.0,25.5,20.0,9.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-27,Sunday,4,True,40.8,40.8,22.5,60.0,35.5,60.0,35.5,20.0,15.5
buda-padel,BUDAPADEL,2026-09-27,Sunday,4,True,25.5,38.3,25.0,96.0,71.5,64.0,39.5,20.0,15.0
padel-king-savoya,Padel King Savoya,2026-09-27,Sunday,6,True,35.4,35.4,5.0,96.0,62.0,96.0,62.0,30.0,28.5
premier-padel-park,Premier Padel Park,2026-09-27,Sunday,4,True,35.2,35.2,17.5,64.0,41.5,64.0,41.5,20.0,16.5
