slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
premier-padel-park,Premier Padel Park,2026-09-22,Tuesday,4,True,83.0,83.0,97.5,50.0,8.5,50.0,8.5,20.0,0.5
top-padel-club-budapest,Top Padel Club ,2026-09-22,Tuesday,7,True,56.6,56.6,70.0,87.5,38.0,87.5,38.0,35.0,10.5
buda-padel,BUDAPADEL,2026-09-22,Tuesday,4,True,47.2,51.0,97.5,54.0,28.5,50.0,24.5,20.0,0.5
padel-king-savoya,Padel King Savoya,2026-09-22,Tuesday,6,True,50.0,50.0,76.7,75.0,37.5,75.0,37.5,30.0,7.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-22,Tuesday,4,True,50.0,50.0,92.5,46.0,23.0,46.0,23.0,20.0,1.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-22,Tuesday,4,True,44.4,48.0,72.5,54.0,30.0,50.0,26.0,20.0,5.5
budapest-padel,Budapest Padel,2026-09-22,Tuesday,8,True,44.0,44.0,77.5,100.0,56.0,100.0,56.0,40.0,9.0
new-padel-club,New Padel Club,2026-09-22,Tuesday,2,True,42.3,44.0,60.0,26.0,15.0,25.0,14.0,10.0,4.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-22,Tuesday,4,True,43.5,43.5,57.5,46.0,26.0,46.0,26.0,20.0,8.5
grand-slam-padel,Grand Slam Padel,2026-09-22,Tuesday,3,True,43.5,43.5,73.3,34.5,19.5,34.5,19.5,15.0,4.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-22,Tuesday,4,True,40.2,40.2,57.5,46.0,27.5,46.0,27.5,20.0,8.5
duna-padel,DUNA PADEL,2026-09-22,Tuesday,4,True,38.0,38.0,72.5,50.0,31.0,50.0,31.0,20.0,5.5
padel-garden-budapest,Padel Garden Budapest,2026-09-22,Tuesday,3,True,37.5,37.5,86.7,36.0,22.5,36.0,22.5,15.0,2.0
zenith-padel-club,Zenith Padel Club,2026-09-22,Tuesday,3,True,24.0,24.0,46.7,37.5,28.5,37.5,28.5,15.0,8.0
future-padel-fot,Future Padel Fót,2026-09-22,Tuesday,1,True,24.0,24.0,40.0,12.5,9.5,12.5,9.5,5.0,3.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-22,Tuesday,1,True,8.0,8.0,0.0,12.5,11.5,12.5,11.5,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-22,Tuesday,3,False,,,,40.5,0.0,37.5,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-22,Tuesday,2,False,,,,27.0,0.0,25.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-09-23,Wednesday,4,True,67.2,67.2,95.0,64.0,21.0,64.0,21.0,20.0,1.0
zenith-padel-club,Zenith Padel Club,2026-09-23,Wednesday,3,True,53.9,57.3,80.0,51.0,23.5,48.0,20.5,15.0,3.0
top-padel-club-budapest,Top Padel Club ,2026-09-23,Wednesday,7,True,48.2,48.2,78.6,112.0,58.0,112.0,58.0,35.0,7.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-23,Wednesday,4,True,46.7,46.7,70.0,60.0,32.0,60.0,32.0,20.0,6.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-23,Wednesday,4,True,45.8,45.8,95.0,60.0,32.5,60.0,32.5,20.0,1.0
padel-garden-budapest,Padel Garden Budapest,2026-09-23,Wednesday,3,True,45.7,45.7,80.0,40.5,22.0,40.5,22.0,15.0,3.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-23,Wednesday,4,True,45.5,45.5,60.0,56.0,30.5,56.0,30.5,20.0,8.0
budapest-padel,Budapest Padel,2026-09-23,Wednesday,8,True,41.7,41.7,85.0,120.0,70.0,120.0,70.0,40.0,6.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-23,Wednesday,4,True,28.3,33.6,65.0,76.0,54.5,64.0,42.5,20.0,7.0
buda-padel,BUDAPADEL,2026-09-23,Wednesday,4,True,21.9,32.8,82.5,96.0,75.0,64.0,43.0,20.0,3.5
duna-padel,DUNA PADEL,2026-09-23,Wednesday,4,True,26.6,26.6,70.0,64.0,47.0,64.0,47.0,20.0,6.0
future-padel-fot,Future Padel Fót,2026-09-23,Wednesday,1,True,18.8,18.8,40.0,16.0,13.0,16.0,13.0,5.0,3.0
grand-slam-padel,Grand Slam Padel,2026-09-23,Wednesday,3,True,17.9,17.9,33.3,42.0,34.5,42.0,34.5,15.0,10.0
padel-king-savoya,Padel King Savoya,2026-09-23,Wednesday,6,True,16.7,16.7,36.7,96.0,80.0,96.0,80.0,30.0,19.0
