slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
top-padel-club-budapest,Top Padel Club ,2026-09-25,Friday,7,True,100.0,100.0,100.0,38.5,0.0,38.5,0.0,31.5,0.0
padel-verzum,Padel Verzum,2026-09-25,Friday,4,True,100.0,100.0,100.0,26.0,0.0,22.0,0.0,18.0,0.0
premier-padel-park,Premier Padel Park,2026-09-25,Friday,4,True,81.8,81.8,94.4,22.0,4.0,22.0,4.0,18.0,1.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-25,Friday,4,True,63.9,63.9,63.9,18.0,6.5,18.0,6.5,18.0,6.5
buda-padel,BUDAPADEL,2026-09-25,Friday,4,True,53.8,63.6,75.0,26.0,12.0,22.0,8.0,18.0,4.5
future-padel-fot,Future Padel Fót,2026-09-25,Friday,1,True,63.6,63.6,55.6,5.5,2.0,5.5,2.0,4.5,2.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-25,Friday,4,True,61.1,61.1,61.1,18.0,7.0,18.0,7.0,18.0,7.0
zenith-padel-club,Zenith Padel Club,2026-09-25,Friday,3,True,54.5,54.5,66.7,16.5,7.5,16.5,7.5,13.5,4.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-25,Friday,4,True,40.4,47.7,58.3,26.0,15.5,22.0,11.5,18.0,7.5
duna-padel,DUNA PADEL,2026-09-25,Friday,4,True,40.9,40.9,50.0,22.0,13.0,22.0,13.0,18.0,9.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-25,Friday,4,True,38.9,38.9,38.9,18.0,11.0,18.0,11.0,18.0,11.0
padel-garden-budapest,Padel Garden Budapest,2026-09-25,Friday,3,True,36.7,36.7,40.7,15.0,9.5,15.0,9.5,13.5,8.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-25,Friday,1,True,36.4,36.4,22.2,5.5,3.5,5.5,3.5,4.5,3.5
padel-king-savoya,Padel King Savoya,2026-09-25,Friday,6,True,28.8,28.8,35.2,33.0,23.5,33.0,23.5,27.0,17.5
budapest-padel,Budapest Padel,2026-09-25,Friday,8,True,22.7,22.7,27.8,44.0,34.0,44.0,34.0,36.0,26.0
grand-slam-padel,Grand Slam Padel,2026-09-25,Friday,3,True,14.8,14.8,14.8,13.5,11.5,13.5,11.5,13.5,11.5
new-padel-club,New Padel Club,2026-09-25,Friday,2,True,8.3,9.1,11.1,12.0,11.0,11.0,10.0,9.0,8.0
padel-bros-budapest,Padel Bros Budapest,2026-09-25,Friday,3,False,,,,19.5,0.0,16.5,0.0,13.5,0.0
musketas-padel,Musketas Padel ,2026-09-25,Friday,2,False,,,,13.0,0.0,11.0,0.0,9.0,0.0
padel-verzum,Padel Verzum,2026-09-26,Saturday,4,True,100.0,100.0,100.0,94.0,0.0,64.0,0.0,20.0,0.0
top-padel-club-budapest,Top Padel Club ,2026-09-26,Saturday,7,True,74.5,74.5,100.0,98.0,25.0,98.0,25.0,35.0,0.0
padel-garden-budapest,Padel Garden Budapest,2026-09-26,Saturday,3,True,70.4,70.4,50.0,40.5,12.0,40.5,12.0,15.0,7.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-26,Saturday,4,True,55.8,55.8,52.5,60.0,26.5,60.0,26.5,20.0,9.5
buda-padel,BUDAPADEL,2026-09-26,Saturday,4,True,35.9,52.3,35.0,96.0,61.5,64.0,30.5,20.0,13.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-26,Saturday,4,True,48.2,48.2,22.5,56.0,29.0,56.0,29.0,20.0,15.5
premier-padel-park,Premier Padel Park,2026-09-26,Saturday,4,True,47.7,47.7,20.0,64.0,33.5,64.0,33.5,20.0,16.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-26,Saturday,4,True,32.8,32.8,20.0,58.0,39.0,58.0,39.0,20.0,16.0
grand-slam-padel,Grand Slam Padel,2026-09-26,Saturday,3,True,29.8,29.8,0.0,42.0,29.5,42.0,29.5,15.0,15.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-26,Saturday,4,True,21.1,25.0,15.0,76.0,60.0,64.0,48.0,20.0,17.0
