slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
padel-bros-budapest,Padel Bros Budapest,2026-09-16,Wednesday,3,True,100.0,100.0,100.0,18.0,0.0,15.0,0.0,12.0,0.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-16,Wednesday,1,True,100.0,100.0,100.0,5.0,0.0,5.0,0.0,4.0,0.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-16,Wednesday,4,True,93.8,93.8,93.8,16.0,1.0,16.0,1.0,16.0,1.0
zenith-padel-club,Zenith Padel Club,2026-09-16,Wednesday,3,True,86.7,86.7,100.0,15.0,2.0,15.0,2.0,12.0,0.0
padel-garden-budapest,Padel Garden Budapest,2026-09-16,Wednesday,3,True,85.2,85.2,91.7,13.5,2.0,13.5,2.0,12.0,1.0
premier-padel-park,Premier Padel Park,2026-09-16,Wednesday,4,True,85.0,85.0,93.8,20.0,3.0,20.0,3.0,16.0,1.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-16,Wednesday,4,True,84.4,84.4,84.4,16.0,2.5,16.0,2.5,16.0,2.5
grand-slam-padel,Grand Slam Padel,2026-09-16,Wednesday,3,True,83.3,83.3,83.3,12.0,2.0,12.0,2.0,12.0,2.0
future-padel-fot,Future Padel Fót,2026-09-16,Wednesday,1,True,80.0,80.0,75.0,5.0,1.0,5.0,1.0,4.0,1.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-16,Wednesday,4,True,78.1,78.1,78.1,16.0,3.5,16.0,3.5,16.0,3.5
duna-padel,DUNA PADEL,2026-09-16,Wednesday,4,True,75.0,75.0,93.8,20.0,5.0,20.0,5.0,16.0,1.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-16,Wednesday,4,True,45.8,55.0,68.8,24.0,13.0,20.0,9.0,16.0,5.0
new-padel-club,New Padel Club,2026-09-16,Wednesday,2,True,50.0,55.0,68.8,11.0,5.5,10.0,4.5,8.0,2.5
musketas-padel,Musketas Padel ,2026-09-16,Wednesday,2,False,,,,12.0,0.0,10.0,0.0,8.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-17,Thursday,3,True,100.0,100.0,100.0,72.0,0.0,48.0,0.0,15.0,0.0
premier-padel-park,Premier Padel Park,2026-09-17,Thursday,4,True,79.7,79.7,90.0,64.0,13.0,64.0,13.0,20.0,2.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-17,Thursday,4,True,49.2,49.2,47.5,60.0,30.5,60.0,30.5,20.0,10.5
buda-padel,BUDAPADEL,2026-09-17,Thursday,4,True,31.8,46.1,85.0,96.0,65.5,64.0,34.5,20.0,3.0
new-padel-club,New Padel Club,2026-09-17,Thursday,2,True,28.7,42.2,75.0,47.0,33.5,32.0,18.5,10.0,2.5
top-padel-club-budapest,Top Padel Club ,2026-09-17,Thursday,7,True,41.5,41.5,62.9,112.0,65.5,112.0,65.5,35.0,13.0
zenith-padel-club,Zenith Padel Club,2026-09-17,Thursday,3,True,40.2,40.6,83.3,51.0,30.5,48.0,28.5,15.0,2.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-17,Thursday,4,True,40.2,40.2,80.0,56.0,33.5,56.0,33.5,20.0,4.0
