slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
padel-bros-budapest,Padel Bros Budapest,2026-09-18,Friday,3,True,100.0,100.0,100.0,19.5,0.0,16.5,0.0,13.5,0.0
buda-padel,BUDAPADEL,2026-09-18,Friday,4,True,67.3,79.5,88.9,26.0,8.5,22.0,4.5,18.0,2.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-18,Friday,4,True,72.2,72.2,72.2,18.0,5.0,18.0,5.0,18.0,5.0
top-padel-club-budapest,Top Padel Club ,2026-09-18,Friday,7,True,63.6,63.6,69.8,38.5,14.0,38.5,14.0,31.5,9.5
premier-padel-park,Premier Padel Park,2026-09-18,Friday,4,True,61.4,61.4,75.0,22.0,8.5,22.0,8.5,18.0,4.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-18,Friday,4,True,50.0,50.0,50.0,18.0,9.0,18.0,9.0,18.0,9.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-18,Friday,4,True,42.3,50.0,61.1,26.0,15.0,22.0,11.0,18.0,7.0
padel-king-savoya,Padel King Savoya,2026-09-18,Friday,6,True,42.4,42.4,44.4,33.0,19.0,33.0,19.0,27.0,15.0
duna-padel,DUNA PADEL,2026-09-18,Friday,4,True,40.9,40.9,50.0,22.0,13.0,22.0,13.0,18.0,9.0
budapest-padel,Budapest Padel,2026-09-18,Friday,8,True,39.8,39.8,48.6,44.0,26.5,44.0,26.5,36.0,18.5
zenith-padel-club,Zenith Padel Club,2026-09-18,Friday,3,True,39.4,39.4,48.1,16.5,10.0,16.5,10.0,13.5,7.0
grand-slam-padel,Grand Slam Padel,2026-09-18,Friday,3,True,37.0,37.0,37.0,13.5,8.5,13.5,8.5,13.5,8.5
future-padel-fot,Future Padel Fót,2026-09-18,Friday,1,True,36.4,36.4,22.2,5.5,3.5,5.5,3.5,4.5,3.5
padel-garden-budapest,Padel Garden Budapest,2026-09-18,Friday,3,True,30.0,30.0,33.3,15.0,10.5,15.0,10.5,13.5,9.0
new-padel-club,New Padel Club,2026-09-18,Friday,2,True,20.8,22.7,27.8,12.0,9.5,11.0,8.5,9.0,6.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-18,Friday,4,True,22.2,22.2,22.2,18.0,14.0,18.0,14.0,18.0,14.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-18,Friday,1,True,18.2,18.2,0.0,5.5,4.5,5.5,4.5,4.5,4.5
padel-verzum,Padel Verzum,2026-09-18,Friday,4,False,,,,26.0,0.0,22.0,0.0,18.0,0.0
musketas-padel,Musketas Padel ,2026-09-18,Friday,2,False,,,,13.0,0.0,11.0,0.0,9.0,0.0
padel-bros-budapest,Padel Bros Budapest,2026-09-19,Saturday,3,True,95.8,100.0,100.0,72.0,3.0,48.0,0.0,15.0,0.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-19,Saturday,4,True,77.6,77.6,42.5,58.0,13.0,58.0,13.0,20.0,11.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-19,Saturday,4,True,73.3,73.3,75.0,60.0,16.0,60.0,16.0,20.0,5.0
premier-padel-park,Premier Padel Park,2026-09-19,Saturday,4,True,61.7,61.7,42.5,64.0,24.5,64.0,24.5,20.0,11.5
padel-garden-budapest,Padel Garden Budapest,2026-09-19,Saturday,3,True,54.3,54.3,0.0,40.5,18.5,40.5,18.5,15.0,15.0
top-padel-club-budapest,Top Padel Club ,2026-09-19,Saturday,7,True,45.4,45.4,52.9,98.0,53.5,98.0,53.5,35.0,16.5
future-padel-fot,Future Padel Fót,2026-09-19,Saturday,1,True,25.0,25.0,30.0,16.0,12.0,16.0,12.0,5.0,3.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-19,Saturday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
duna-padel,DUNA PADEL,2026-09-19,Saturday,4,True,24.2,24.2,17.5,64.0,48.5,64.0,48.5,20.0,16.5
zenith-padel-club,Zenith Padel Club,2026-09-19,Saturday,3,True,22.5,24.0,0.0,51.0,39.5,48.0,36.5,15.0,15.0
buda-padel,BUDAPADEL,2026-09-19,Saturday,4,True,15.6,23.4,0.0,96.0,81.0,64.0,49.0,20.0,20.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-19,Saturday,4,True,17.1,20.3,10.0,76.0,63.0,64.0,51.0,20.0,18.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-19,Saturday,4,True,18.8,18.8,7.5,56.0,45.5,56.0,45.5,20.0,18.5
padel-king-savoya,Padel King Savoya,2026-09-19,Saturday,6,True,17.2,17.2,5.0,96.0,79.5,96.0,79.5,30.0,28.5
